#Saved Data from the class odmr_logic on 15.07.2022 at 15h37m01s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.879064e+06
2.752000e+09	2.878803e+06
2.754000e+09	2.878977e+06
2.756000e+09	2.879017e+06
2.758000e+09	2.878955e+06
2.760000e+09	2.878796e+06
2.762000e+09	2.878876e+06
2.764000e+09	2.876319e+06
2.766000e+09	2.875513e+06
2.768000e+09	2.874177e+06
2.770000e+09	2.864944e+06
2.772000e+09	2.863635e+06
2.774000e+09	2.864647e+06
2.776000e+09	2.872740e+06
2.778000e+09	2.875515e+06
2.780000e+09	2.876334e+06
2.782000e+09	2.877987e+06
2.784000e+09	2.878532e+06
2.786000e+09	2.877304e+06
2.788000e+09	2.877993e+06
2.790000e+09	2.878757e+06
2.792000e+09	2.878287e+06
2.794000e+09	2.878489e+06
2.796000e+09	2.878468e+06
2.798000e+09	2.878875e+06
2.800000e+09	2.879605e+06
2.802000e+09	2.876697e+06
2.804000e+09	2.876433e+06
2.806000e+09	2.874850e+06
2.808000e+09	2.872597e+06
2.810000e+09	2.863456e+06
2.812000e+09	2.861753e+06
2.814000e+09	2.863673e+06
2.816000e+09	2.873416e+06
2.818000e+09	2.876707e+06
2.820000e+09	2.877644e+06
2.822000e+09	2.876796e+06
2.824000e+09	2.875101e+06
2.826000e+09	2.873463e+06
2.828000e+09	2.873626e+06
2.830000e+09	2.873964e+06
2.832000e+09	2.877745e+06
2.834000e+09	2.877143e+06
2.836000e+09	2.878673e+06
2.838000e+09	2.880334e+06
2.840000e+09	2.879891e+06
2.842000e+09	2.879196e+06
2.844000e+09	2.879411e+06
2.846000e+09	2.879832e+06
2.848000e+09	2.879102e+06
2.850000e+09	2.880710e+06
2.852000e+09	2.880487e+06
2.854000e+09	2.879112e+06
2.856000e+09	2.879268e+06
2.858000e+09	2.879265e+06
2.860000e+09	2.878648e+06
2.862000e+09	2.875337e+06
2.864000e+09	2.874363e+06
2.866000e+09	2.874138e+06
2.868000e+09	2.875436e+06
2.870000e+09	2.876538e+06
2.872000e+09	2.878184e+06
2.874000e+09	2.879143e+06
2.876000e+09	2.879514e+06
2.878000e+09	2.879433e+06
2.880000e+09	2.879675e+06
2.882000e+09	2.878572e+06
2.884000e+09	2.876653e+06
2.886000e+09	2.874408e+06
2.888000e+09	2.873385e+06
2.890000e+09	2.872777e+06
2.892000e+09	2.876844e+06
2.894000e+09	2.878386e+06
2.896000e+09	2.880046e+06
2.898000e+09	2.880925e+06
2.900000e+09	2.881692e+06
2.902000e+09	2.881531e+06
2.904000e+09	2.879705e+06
2.906000e+09	2.881231e+06
2.908000e+09	2.880176e+06
2.910000e+09	2.882319e+06
2.912000e+09	2.882206e+06
2.914000e+09	2.881335e+06
2.916000e+09	2.880624e+06
2.918000e+09	2.879793e+06
2.920000e+09	2.879339e+06
2.922000e+09	2.876073e+06
2.924000e+09	2.875224e+06
2.926000e+09	2.875977e+06
2.928000e+09	2.877190e+06
2.930000e+09	2.877492e+06
2.932000e+09	2.877428e+06
2.934000e+09	2.874464e+06
2.936000e+09	2.869841e+06
2.938000e+09	2.868495e+06
2.940000e+09	2.868633e+06
2.942000e+09	2.875579e+06
2.944000e+09	2.878501e+06
2.946000e+09	2.877959e+06
2.948000e+09	2.878768e+06
2.950000e+09	2.878524e+06
2.952000e+09	2.878351e+06
2.954000e+09	2.879039e+06
2.956000e+09	2.879774e+06
2.958000e+09	2.879207e+06
2.960000e+09	2.879694e+06
2.962000e+09	2.878972e+06
2.964000e+09	2.879140e+06
2.966000e+09	2.878260e+06
2.968000e+09	2.873296e+06
2.970000e+09	2.871902e+06
2.972000e+09	2.872733e+06
2.974000e+09	2.874391e+06
2.976000e+09	2.877052e+06
2.978000e+09	2.879581e+06
2.980000e+09	2.880481e+06
2.982000e+09	2.880764e+06
2.984000e+09	2.879437e+06
2.986000e+09	2.879580e+06
2.988000e+09	2.880048e+06
2.990000e+09	2.879541e+06
