#Saved Data from the class odmr_logic on 15.07.2022 at 15h23m13s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 48
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	1.759028e-01
2.752000e+09	1.842743e-01
2.754000e+09	1.878481e-01
2.756000e+09	1.928276e-01
2.758000e+09	1.947508e-01
2.760000e+09	1.987233e-01
2.762000e+09	1.997304e-01
2.764000e+09	2.031713e-01
2.766000e+09	2.037098e-01
2.768000e+09	2.066751e-01
2.770000e+09	2.068500e-01
2.772000e+09	2.095216e-01
2.774000e+09	2.096055e-01
2.776000e+09	2.120393e-01
2.778000e+09	2.118714e-01
2.780000e+09	2.141794e-01
2.782000e+09	2.138786e-01
2.784000e+09	2.160187e-01
2.786000e+09	2.155711e-01
2.788000e+09	2.176273e-01
2.790000e+09	2.171097e-01
2.792000e+09	2.191379e-01
2.794000e+09	2.184595e-01
2.796000e+09	2.204038e-01
2.798000e+09	2.196345e-01
2.800000e+09	2.215577e-01
2.802000e+09	2.207884e-01
2.804000e+09	2.225089e-01
2.806000e+09	2.218165e-01
2.808000e+09	2.234880e-01
2.810000e+09	2.226208e-01
2.812000e+09	2.244391e-01
2.814000e+09	2.235090e-01
2.816000e+09	2.252084e-01
2.818000e+09	2.242153e-01
2.820000e+09	2.259358e-01
2.822000e+09	2.249567e-01
2.824000e+09	2.266352e-01
2.826000e+09	2.256491e-01
2.828000e+09	2.272926e-01
2.830000e+09	2.262365e-01
2.832000e+09	2.279080e-01
2.834000e+09	2.268030e-01
2.836000e+09	2.284186e-01
2.838000e+09	2.272716e-01
2.840000e+09	2.288592e-01
2.842000e+09	2.276912e-01
2.844000e+09	2.293138e-01
2.846000e+09	2.282227e-01
2.848000e+09	2.298663e-01
2.850000e+09	2.286913e-01
2.852000e+09	2.302509e-01
2.854000e+09	2.289990e-01
2.856000e+09	2.306635e-01
2.858000e+09	2.295236e-01
2.860000e+09	2.310062e-01
2.862000e+09	2.297404e-01
2.864000e+09	2.314189e-01
2.866000e+09	2.301250e-01
2.868000e+09	2.317825e-01
2.870000e+09	2.304887e-01
2.872000e+09	2.320903e-01
2.874000e+09	2.308104e-01
2.876000e+09	2.323280e-01
2.878000e+09	2.310762e-01
2.880000e+09	2.326567e-01
2.882000e+09	2.313000e-01
2.884000e+09	2.328875e-01
2.886000e+09	2.315867e-01
2.888000e+09	2.331323e-01
2.890000e+09	2.318385e-01
2.892000e+09	2.334680e-01
2.894000e+09	2.320833e-01
2.896000e+09	2.335939e-01
2.898000e+09	2.323560e-01
2.900000e+09	2.337967e-01
2.902000e+09	2.324819e-01
2.904000e+09	2.340835e-01
2.906000e+09	2.327896e-01
2.908000e+09	2.342233e-01
2.910000e+09	2.329575e-01
2.912000e+09	2.344611e-01
2.914000e+09	2.330764e-01
2.916000e+09	2.346989e-01
2.918000e+09	2.333561e-01
2.920000e+09	2.348108e-01
2.922000e+09	2.335100e-01
2.924000e+09	2.349787e-01
2.926000e+09	2.336289e-01
2.928000e+09	2.351605e-01
2.930000e+09	2.339366e-01
2.932000e+09	2.353913e-01
2.934000e+09	2.339576e-01
2.936000e+09	2.355312e-01
2.938000e+09	2.342303e-01
2.940000e+09	2.356570e-01
2.942000e+09	2.343632e-01
2.944000e+09	2.358109e-01
2.946000e+09	2.344611e-01
2.948000e+09	2.359298e-01
2.950000e+09	2.345800e-01
2.952000e+09	2.361046e-01
2.954000e+09	2.346150e-01
2.956000e+09	2.361886e-01
2.958000e+09	2.348877e-01
2.960000e+09	2.362795e-01
2.962000e+09	2.349857e-01
2.964000e+09	2.364683e-01
2.966000e+09	2.350696e-01
2.968000e+09	2.365383e-01
2.970000e+09	2.351885e-01
2.972000e+09	2.366362e-01
2.974000e+09	2.352724e-01
2.976000e+09	2.367201e-01
2.978000e+09	2.354123e-01
2.980000e+09	2.368949e-01
2.982000e+09	2.355172e-01
2.984000e+09	2.369649e-01
2.986000e+09	2.356361e-01
2.988000e+09	2.371117e-01
2.990000e+09	2.357689e-01
