#Saved Data from the class odmr_logic on 15.07.2022 at 13h34m31s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 74
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	1.076638e-01
2.802000e+09	1.142920e-01
2.804000e+09	1.175610e-01
2.806000e+09	1.212578e-01
2.808000e+09	1.230589e-01
2.810000e+09	1.257966e-01
2.812000e+09	1.267827e-01
2.814000e+09	1.290386e-01
2.816000e+09	1.296555e-01
2.818000e+09	1.315332e-01
2.820000e+09	1.318754e-01
2.822000e+09	1.334649e-01
2.824000e+09	1.335639e-01
2.826000e+09	1.350724e-01
2.828000e+09	1.350228e-01
2.830000e+09	1.364232e-01
2.832000e+09	1.362566e-01
2.834000e+09	1.375084e-01
2.836000e+09	1.372878e-01
2.838000e+09	1.384855e-01
2.840000e+09	1.381433e-01
2.842000e+09	1.393185e-01
2.844000e+09	1.388907e-01
2.846000e+09	1.400300e-01
2.848000e+09	1.395572e-01
2.850000e+09	1.407099e-01
2.852000e+09	1.401695e-01
2.854000e+09	1.412277e-01
2.856000e+09	1.406288e-01
2.858000e+09	1.417230e-01
2.860000e+09	1.410611e-01
2.862000e+09	1.422228e-01
2.864000e+09	1.415429e-01
2.866000e+09	1.426101e-01
2.868000e+09	1.419121e-01
2.870000e+09	1.429072e-01
2.872000e+09	1.422318e-01
2.874000e+09	1.432810e-01
2.876000e+09	1.424975e-01
2.878000e+09	1.436367e-01
2.880000e+09	1.428127e-01
2.882000e+09	1.438753e-01
2.884000e+09	1.430784e-01
2.886000e+09	1.440645e-01
2.888000e+09	1.433260e-01
2.890000e+09	1.443752e-01
2.892000e+09	1.434611e-01
2.894000e+09	1.445868e-01
2.896000e+09	1.437538e-01
2.898000e+09	1.447309e-01
2.900000e+09	1.438799e-01
2.902000e+09	1.449785e-01
2.904000e+09	1.440645e-01
2.906000e+09	1.451046e-01
2.908000e+09	1.442806e-01
2.910000e+09	1.452712e-01
2.912000e+09	1.443662e-01
2.914000e+09	1.454333e-01
2.916000e+09	1.444382e-01
2.918000e+09	1.456089e-01
2.920000e+09	1.446228e-01
2.922000e+09	1.457305e-01
2.924000e+09	1.447804e-01
2.926000e+09	1.458341e-01
2.928000e+09	1.448344e-01
2.930000e+09	1.460007e-01
2.932000e+09	1.449560e-01
2.934000e+09	1.460907e-01
2.936000e+09	1.450596e-01
2.938000e+09	1.461177e-01
2.940000e+09	1.452352e-01
2.942000e+09	1.462888e-01
2.944000e+09	1.451722e-01
2.946000e+09	1.463879e-01
2.948000e+09	1.452982e-01
2.950000e+09	1.465095e-01
