#Saved Data from the class odmr_logic on 15.07.2022 at 15h53m11s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.138361e+06
2.752000e+09	2.138903e+06
2.754000e+09	2.137239e+06
2.756000e+09	2.137840e+06
2.758000e+09	2.136972e+06
2.760000e+09	2.137212e+06
2.762000e+09	2.134952e+06
2.764000e+09	2.135003e+06
2.766000e+09	2.128495e+06
2.768000e+09	2.127592e+06
2.770000e+09	2.128812e+06
2.772000e+09	2.133390e+06
2.774000e+09	2.136380e+06
2.776000e+09	2.136475e+06
2.778000e+09	2.136992e+06
2.780000e+09	2.138813e+06
2.782000e+09	2.138217e+06
2.784000e+09	2.137717e+06
2.786000e+09	2.138605e+06
2.788000e+09	2.136688e+06
2.790000e+09	2.136985e+06
2.792000e+09	2.137865e+06
2.794000e+09	2.137597e+06
2.796000e+09	2.138371e+06
2.798000e+09	2.137245e+06
2.800000e+09	2.136902e+06
2.802000e+09	2.135829e+06
2.804000e+09	2.134924e+06
2.806000e+09	2.133445e+06
2.808000e+09	2.125771e+06
2.810000e+09	2.123692e+06
2.812000e+09	2.125491e+06
2.814000e+09	2.130563e+06
2.816000e+09	2.131401e+06
2.818000e+09	2.132903e+06
2.820000e+09	2.135568e+06
2.822000e+09	2.136857e+06
2.824000e+09	2.137629e+06
2.826000e+09	2.138135e+06
2.828000e+09	2.138189e+06
2.830000e+09	2.137756e+06
2.832000e+09	2.137563e+06
2.834000e+09	2.137451e+06
2.836000e+09	2.138406e+06
2.838000e+09	2.138591e+06
2.840000e+09	2.137785e+06
2.842000e+09	2.137269e+06
2.844000e+09	2.138797e+06
2.846000e+09	2.137538e+06
2.848000e+09	2.138552e+06
2.850000e+09	2.137120e+06
2.852000e+09	2.136469e+06
2.854000e+09	2.132149e+06
2.856000e+09	2.131557e+06
2.858000e+09	2.132338e+06
2.860000e+09	2.135335e+06
2.862000e+09	2.136775e+06
2.864000e+09	2.138123e+06
2.866000e+09	2.138641e+06
2.868000e+09	2.138276e+06
2.870000e+09	2.139115e+06
2.872000e+09	2.138633e+06
2.874000e+09	2.137936e+06
2.876000e+09	2.138411e+06
2.878000e+09	2.137863e+06
2.880000e+09	2.138015e+06
2.882000e+09	2.137168e+06
2.884000e+09	2.138444e+06
2.886000e+09	2.137668e+06
2.888000e+09	2.138233e+06
2.890000e+09	2.136681e+06
2.892000e+09	2.137009e+06
2.894000e+09	2.137307e+06
2.896000e+09	2.135155e+06
2.898000e+09	2.134075e+06
2.900000e+09	2.133469e+06
2.902000e+09	2.134167e+06
2.904000e+09	2.136065e+06
2.906000e+09	2.137845e+06
2.908000e+09	2.137525e+06
2.910000e+09	2.138195e+06
2.912000e+09	2.138541e+06
2.914000e+09	2.137932e+06
2.916000e+09	2.138357e+06
2.918000e+09	2.137757e+06
2.920000e+09	2.136645e+06
2.922000e+09	2.137623e+06
2.924000e+09	2.139346e+06
2.926000e+09	2.137741e+06
2.928000e+09	2.137839e+06
2.930000e+09	2.137576e+06
2.932000e+09	2.135165e+06
2.934000e+09	2.133329e+06
2.936000e+09	2.131661e+06
2.938000e+09	2.128449e+06
2.940000e+09	2.129556e+06
2.942000e+09	2.128505e+06
2.944000e+09	2.130990e+06
2.946000e+09	2.133850e+06
2.948000e+09	2.135587e+06
2.950000e+09	2.136678e+06
2.952000e+09	2.136522e+06
2.954000e+09	2.137823e+06
2.956000e+09	2.137921e+06
2.958000e+09	2.137383e+06
2.960000e+09	2.138262e+06
2.962000e+09	2.138630e+06
2.964000e+09	2.138351e+06
2.966000e+09	2.137943e+06
2.968000e+09	2.136765e+06
2.970000e+09	2.137370e+06
2.972000e+09	2.135229e+06
2.974000e+09	2.130816e+06
2.976000e+09	2.130615e+06
2.978000e+09	2.127861e+06
2.980000e+09	2.135774e+06
2.982000e+09	2.135785e+06
2.984000e+09	2.137749e+06
2.986000e+09	2.138022e+06
2.988000e+09	2.138620e+06
2.990000e+09	2.137473e+06
