#Saved Data from the class odmr_logic on 15.07.2022 at 12h42m12s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 74
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	3.391133e+06
2.802000e+09	3.391696e+06
2.804000e+09	3.390130e+06
2.806000e+09	3.389184e+06
2.808000e+09	3.387402e+06
2.810000e+09	3.391959e+06
2.812000e+09	3.382325e+06
2.814000e+09	3.382642e+06
2.816000e+09	3.381993e+06
2.818000e+09	3.392573e+06
2.820000e+09	3.390639e+06
2.822000e+09	3.393115e+06
2.824000e+09	3.391802e+06
2.826000e+09	3.390966e+06
2.828000e+09	3.392269e+06
2.830000e+09	3.393918e+06
2.832000e+09	3.391411e+06
2.834000e+09	3.392048e+06
2.836000e+09	3.391253e+06
2.838000e+09	3.390992e+06
2.840000e+09	3.390000e+06
2.842000e+09	3.390079e+06
2.844000e+09	3.391779e+06
2.846000e+09	3.391863e+06
2.848000e+09	3.392965e+06
2.850000e+09	3.392059e+06
2.852000e+09	3.391820e+06
2.854000e+09	3.392907e+06
2.856000e+09	3.391599e+06
2.858000e+09	3.391706e+06
2.860000e+09	3.392176e+06
2.862000e+09	3.391707e+06
2.864000e+09	3.390049e+06
2.866000e+09	3.387558e+06
2.868000e+09	3.385300e+06
2.870000e+09	3.384194e+06
2.872000e+09	3.386557e+06
2.874000e+09	3.391294e+06
2.876000e+09	3.390834e+06
2.878000e+09	3.388937e+06
2.880000e+09	3.387616e+06
2.882000e+09	3.387572e+06
2.884000e+09	3.389505e+06
2.886000e+09	3.391492e+06
2.888000e+09	3.391342e+06
2.890000e+09	3.391938e+06
2.892000e+09	3.392136e+06
2.894000e+09	3.392396e+06
2.896000e+09	3.393957e+06
2.898000e+09	3.391101e+06
2.900000e+09	3.391858e+06
2.902000e+09	3.393010e+06
2.904000e+09	3.391535e+06
2.906000e+09	3.389882e+06
2.908000e+09	3.391719e+06
2.910000e+09	3.393560e+06
2.912000e+09	3.390908e+06
2.914000e+09	3.391972e+06
2.916000e+09	3.392996e+06
2.918000e+09	3.392549e+06
2.920000e+09	3.392673e+06
2.922000e+09	3.393161e+06
2.924000e+09	3.391786e+06
2.926000e+09	3.392332e+06
2.928000e+09	3.391774e+06
2.930000e+09	3.387852e+06
2.932000e+09	3.386057e+06
2.934000e+09	3.385330e+06
2.936000e+09	3.385549e+06
2.938000e+09	3.389207e+06
2.940000e+09	3.389593e+06
2.942000e+09	3.391356e+06
2.944000e+09	3.391261e+06
2.946000e+09	3.391795e+06
2.948000e+09	3.391184e+06
2.950000e+09	3.392466e+06
