#Saved Data from the class odmr_logic on 10.06.2022 at 17h41m17s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 5.0000000000000000e+02
#Number of frequency sweeps (#): 49
#Start Frequency (Hz): 2.8200000000000000e+09
#Stop Frequency (Hz): 2.9200000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.820000e+09	1.028419e+00
2.820500e+09	1.042039e+00
2.821000e+09	1.050572e+00
2.821500e+09	1.057166e+00
2.822000e+09	1.062912e+00
2.822500e+09	1.067815e+00
2.823000e+09	1.072253e+00
2.823500e+09	1.076416e+00
2.824000e+09	1.080340e+00
2.824500e+09	1.083812e+00
2.825000e+09	1.087318e+00
2.825500e+09	1.090297e+00
2.826000e+09	1.093468e+00
2.826500e+09	1.096132e+00
2.827000e+09	1.099069e+00
2.827500e+09	1.101596e+00
2.828000e+09	1.104356e+00
2.828500e+09	1.106678e+00
2.829000e+09	1.109129e+00
2.829500e+09	1.111300e+00
2.830000e+09	1.113512e+00
2.830500e+09	1.115642e+00
2.831000e+09	1.117771e+00
2.831500e+09	1.119764e+00
2.832000e+09	1.121695e+00
2.832500e+09	1.123654e+00
2.833000e+09	1.125633e+00
2.833500e+09	1.127372e+00
2.834000e+09	1.129160e+00
2.834500e+09	1.130824e+00
2.835000e+09	1.132597e+00
2.835500e+09	1.134056e+00
2.836000e+09	1.135768e+00
2.836500e+09	1.137268e+00
2.837000e+09	1.138918e+00
2.837500e+09	1.140329e+00
2.838000e+09	1.141828e+00
2.838500e+09	1.143246e+00
2.839000e+09	1.144759e+00
2.839500e+09	1.146095e+00
2.840000e+09	1.147512e+00
2.840500e+09	1.148868e+00
2.841000e+09	1.150156e+00
2.841500e+09	1.151354e+00
2.842000e+09	1.152778e+00
2.842500e+09	1.153819e+00
2.843000e+09	1.155059e+00
2.843500e+09	1.156285e+00
2.844000e+09	1.157469e+00
2.844500e+09	1.158599e+00
2.845000e+09	1.159825e+00
2.845500e+09	1.160811e+00
2.846000e+09	1.162003e+00
2.846500e+09	1.163030e+00
2.847000e+09	1.164091e+00
2.847500e+09	1.165084e+00
2.848000e+09	1.166289e+00
2.848500e+09	1.167139e+00
2.849000e+09	1.168310e+00
2.849500e+09	1.169145e+00
2.850000e+09	1.170241e+00
2.850500e+09	1.171186e+00
2.851000e+09	1.172254e+00
2.851500e+09	1.172980e+00
2.852000e+09	1.174076e+00
2.852500e+09	1.174856e+00
2.853000e+09	1.175781e+00
2.853500e+09	1.176671e+00
2.854000e+09	1.177630e+00
2.854500e+09	1.178397e+00
2.855000e+09	1.179335e+00
2.855500e+09	1.180116e+00
2.856000e+09	1.180937e+00
2.856500e+09	1.181739e+00
2.857000e+09	1.182567e+00
2.857500e+09	1.183389e+00
2.858000e+09	1.184204e+00
2.858500e+09	1.184930e+00
2.859000e+09	1.185758e+00
2.859500e+09	1.186471e+00
2.860000e+09	1.187231e+00
2.860500e+09	1.187984e+00
2.861000e+09	1.188792e+00
2.861500e+09	1.189436e+00
2.862000e+09	1.190141e+00
2.862500e+09	1.190853e+00
2.863000e+09	1.191620e+00
2.863500e+09	1.192237e+00
2.864000e+09	1.192962e+00
2.864500e+09	1.193723e+00
2.865000e+09	1.194339e+00
2.865500e+09	1.194989e+00
2.866000e+09	1.195667e+00
2.866500e+09	1.196263e+00
2.867000e+09	1.197010e+00
2.867500e+09	1.197681e+00
2.868000e+09	1.198311e+00
2.868500e+09	1.198893e+00
2.869000e+09	1.199564e+00
2.869500e+09	1.200030e+00
2.870000e+09	1.200708e+00
2.870500e+09	1.201331e+00
2.871000e+09	1.202057e+00
2.871500e+09	1.202509e+00
2.872000e+09	1.203104e+00
2.872500e+09	1.203693e+00
2.873000e+09	1.204289e+00
2.873500e+09	1.204899e+00
2.874000e+09	1.205433e+00
2.874500e+09	1.205898e+00
2.875000e+09	1.206535e+00
2.875500e+09	1.207131e+00
2.876000e+09	1.207617e+00
2.876500e+09	1.208275e+00
2.877000e+09	1.208727e+00
2.877500e+09	1.209281e+00
2.878000e+09	1.209774e+00
2.878500e+09	1.210261e+00
2.879000e+09	1.210843e+00
2.879500e+09	1.211308e+00
2.880000e+09	1.211829e+00
2.880500e+09	1.212356e+00
2.881000e+09	1.212835e+00
2.881500e+09	1.213315e+00
2.882000e+09	1.213876e+00
2.882500e+09	1.214342e+00
2.883000e+09	1.214808e+00
2.883500e+09	1.215294e+00
2.884000e+09	1.215821e+00
2.884500e+09	1.216328e+00
2.885000e+09	1.216711e+00
2.885500e+09	1.217211e+00
2.886000e+09	1.217697e+00
2.886500e+09	1.218047e+00
2.887000e+09	1.218588e+00
2.887500e+09	1.219019e+00
2.888000e+09	1.219492e+00
2.888500e+09	1.219930e+00
2.889000e+09	1.220368e+00
2.889500e+09	1.220759e+00
2.890000e+09	1.221231e+00
2.890500e+09	1.221621e+00
2.891000e+09	1.222087e+00
2.891500e+09	1.222539e+00
2.892000e+09	1.222977e+00
2.892500e+09	1.223368e+00
2.893000e+09	1.223840e+00
2.893500e+09	1.224237e+00
2.894000e+09	1.224539e+00
2.894500e+09	1.224970e+00
2.895000e+09	1.225470e+00
2.895500e+09	1.225840e+00
2.896000e+09	1.226292e+00
2.896500e+09	1.226709e+00
2.897000e+09	1.227052e+00
2.897500e+09	1.227456e+00
2.898000e+09	1.227819e+00
2.898500e+09	1.228243e+00
2.899000e+09	1.228613e+00
2.899500e+09	1.228997e+00
2.900000e+09	1.229408e+00
2.900500e+09	1.229777e+00
2.901000e+09	1.230161e+00
2.901500e+09	1.230585e+00
2.902000e+09	1.230873e+00
2.902500e+09	1.231298e+00
2.903000e+09	1.231654e+00
2.903500e+09	1.232065e+00
2.904000e+09	1.232284e+00
2.904500e+09	1.232790e+00
2.905000e+09	1.233030e+00
2.905500e+09	1.233434e+00
2.906000e+09	1.233749e+00
2.906500e+09	1.234078e+00
2.907000e+09	1.234475e+00
2.907500e+09	1.234749e+00
2.908000e+09	1.235105e+00
2.908500e+09	1.235434e+00
2.909000e+09	1.235838e+00
2.909500e+09	1.236160e+00
2.910000e+09	1.236502e+00
2.910500e+09	1.236851e+00
2.911000e+09	1.237207e+00
2.911500e+09	1.237570e+00
2.912000e+09	1.237824e+00
2.912500e+09	1.238070e+00
2.913000e+09	1.238440e+00
2.913500e+09	1.238837e+00
2.914000e+09	1.239104e+00
2.914500e+09	1.239413e+00
2.915000e+09	1.239728e+00
2.915500e+09	1.240097e+00
2.916000e+09	1.240316e+00
2.916500e+09	1.240659e+00
2.917000e+09	1.240953e+00
2.917500e+09	1.241268e+00
2.918000e+09	1.241529e+00
2.918500e+09	1.241823e+00
2.919000e+09	1.242124e+00
2.919500e+09	1.242521e+00
2.920000e+09	1.242754e+00
