#Saved Data from the class odmr_logic on 10.06.2022 at 16h04m10s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 5.0000000000000000e+02
#Number of frequency sweeps (#): 49
#Start Frequency (Hz): 2.8200000000000000e+09
#Stop Frequency (Hz): 2.9200000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.820000e+09	9.029357e-01
2.820500e+09	9.152963e-01
2.821000e+09	9.232400e-01
2.821500e+09	9.294238e-01
2.822000e+09	9.346967e-01
2.822500e+09	9.393055e-01
2.823000e+09	9.433663e-01
2.823500e+09	9.473313e-01
2.824000e+09	9.508580e-01
2.824500e+09	9.540971e-01
2.825000e+09	9.571582e-01
2.825500e+09	9.601713e-01
2.826000e+09	9.629790e-01
2.826500e+09	9.656497e-01
2.827000e+09	9.682451e-01
2.827500e+09	9.705940e-01
2.828000e+09	9.729018e-01
2.828500e+09	9.751205e-01
2.829000e+09	9.774352e-01
2.829500e+09	9.794416e-01
2.830000e+09	9.814412e-01
2.830500e+09	9.833929e-01
2.831000e+09	9.853104e-01
2.831500e+09	9.871730e-01
2.832000e+09	9.889124e-01
2.832500e+09	9.906997e-01
2.833000e+09	9.924254e-01
2.833500e+09	9.939731e-01
2.834000e+09	9.956235e-01
2.834500e+09	9.972327e-01
2.835000e+09	9.987872e-01
2.835500e+09	1.000157e+00
2.836000e+09	1.001609e+00
2.836500e+09	1.003019e+00
2.837000e+09	1.004437e+00
2.837500e+09	1.005711e+00
2.838000e+09	1.007108e+00
2.838500e+09	1.008416e+00
2.839000e+09	1.009676e+00
2.839500e+09	1.010881e+00
2.840000e+09	1.012168e+00
2.840500e+09	1.013257e+00
2.841000e+09	1.014558e+00
2.841500e+09	1.015647e+00
2.842000e+09	1.016804e+00
2.842500e+09	1.017838e+00
2.843000e+09	1.019057e+00
2.843500e+09	1.020016e+00
2.844000e+09	1.021043e+00
2.844500e+09	1.022112e+00
2.845000e+09	1.023194e+00
2.845500e+09	1.024111e+00
2.846000e+09	1.025049e+00
2.846500e+09	1.026063e+00
2.847000e+09	1.027022e+00
2.847500e+09	1.027932e+00
2.848000e+09	1.028857e+00
2.848500e+09	1.029761e+00
2.849000e+09	1.030672e+00
2.849500e+09	1.031439e+00
2.850000e+09	1.032390e+00
2.850500e+09	1.033198e+00
2.851000e+09	1.034027e+00
2.851500e+09	1.034917e+00
2.852000e+09	1.035691e+00
2.852500e+09	1.036506e+00
2.853000e+09	1.037280e+00
2.853500e+09	1.038088e+00
2.854000e+09	1.038882e+00
2.854500e+09	1.039615e+00
2.855000e+09	1.040341e+00
2.855500e+09	1.041142e+00
2.856000e+09	1.041758e+00
2.856500e+09	1.042450e+00
2.857000e+09	1.043210e+00
2.857500e+09	1.043847e+00
2.858000e+09	1.044573e+00
2.858500e+09	1.045272e+00
2.859000e+09	1.045949e+00
2.859500e+09	1.046621e+00
2.860000e+09	1.047312e+00
2.860500e+09	1.047997e+00
2.861000e+09	1.048572e+00
2.861500e+09	1.049209e+00
2.862000e+09	1.049867e+00
2.862500e+09	1.050469e+00
2.863000e+09	1.051120e+00
2.863500e+09	1.051709e+00
2.864000e+09	1.052352e+00
2.864500e+09	1.052825e+00
2.865000e+09	1.053489e+00
2.865500e+09	1.054057e+00
2.866000e+09	1.054708e+00
2.866500e+09	1.055160e+00
2.867000e+09	1.055708e+00
2.867500e+09	1.056283e+00
2.868000e+09	1.056831e+00
2.868500e+09	1.057454e+00
2.869000e+09	1.057995e+00
2.869500e+09	1.058427e+00
2.870000e+09	1.059015e+00
2.870500e+09	1.059440e+00
2.871000e+09	1.060043e+00
2.871500e+09	1.060508e+00
2.872000e+09	1.061063e+00
2.872500e+09	1.061542e+00
2.873000e+09	1.062118e+00
2.873500e+09	1.062487e+00
2.874000e+09	1.063069e+00
2.874500e+09	1.063542e+00
2.875000e+09	1.064008e+00
2.875500e+09	1.064542e+00
2.876000e+09	1.064980e+00
2.876500e+09	1.065391e+00
2.877000e+09	1.065905e+00
2.877500e+09	1.066309e+00
2.878000e+09	1.066781e+00
2.878500e+09	1.067158e+00
2.879000e+09	1.067712e+00
2.879500e+09	1.068116e+00
2.880000e+09	1.068582e+00
2.880500e+09	1.068931e+00
2.881000e+09	1.069404e+00
2.881500e+09	1.069781e+00
2.882000e+09	1.070212e+00
2.882500e+09	1.070712e+00
2.883000e+09	1.071150e+00
2.883500e+09	1.071472e+00
2.884000e+09	1.071862e+00
2.884500e+09	1.072260e+00
2.885000e+09	1.072732e+00
2.885500e+09	1.073129e+00
2.886000e+09	1.073561e+00
2.886500e+09	1.073876e+00
2.887000e+09	1.074355e+00
2.887500e+09	1.074615e+00
2.888000e+09	1.075074e+00
2.888500e+09	1.075403e+00
2.889000e+09	1.075916e+00
2.889500e+09	1.076190e+00
2.890000e+09	1.076676e+00
2.890500e+09	1.077033e+00
2.891000e+09	1.077306e+00
2.891500e+09	1.077628e+00
2.892000e+09	1.078094e+00
2.892500e+09	1.078388e+00
2.893000e+09	1.078745e+00
2.893500e+09	1.079114e+00
2.894000e+09	1.079470e+00
2.894500e+09	1.079792e+00
2.895000e+09	1.080148e+00
2.895500e+09	1.080470e+00
2.896000e+09	1.080888e+00
2.896500e+09	1.081162e+00
2.897000e+09	1.081491e+00
2.897500e+09	1.081812e+00
2.898000e+09	1.082148e+00
2.898500e+09	1.082449e+00
2.899000e+09	1.082840e+00
