550	227.70355
550.01337	226.23932
550.02667	228.7852
550.04004	228.25551
550.05341	224.23997
550.06677	240.97046
550.08008	235.56894
550.09344	228.76277
550.10681	230.81935
550.12018	233.70242
550.13348	231.42738
550.14685	228.72842
550.16022	244.49332
550.17358	220.20247
550.18689	218.91162
550.20026	220.34134
550.21362	226.75381
550.22699	227.91144
550.2403	231.79927
550.25366	239.56187
550.26703	235.39545
550.2804	220.84215
550.2937	240.36967
550.30707	220.71634
550.32043	230.60274
550.3338	234.74214
550.34711	229.78659
550.36047	228.94534
550.37384	234.42719
550.38721	233.38385
550.40051	227.41035
550.41388	240.40926
550.42725	255.95175
550.44061	232.5396
550.45392	211.7661
550.46729	236.76855
550.48065	238.72559
550.49402	243.44212
550.50732	240.98117
550.52069	232.12027
550.53406	235.22163
550.54742	243.61548
550.56073	242.19153
550.5741	240.93271
550.58746	243.21268
550.60083	243.03543
550.61414	245.94557
550.6275	241.33554
550.64087	243.68874
550.65424	249.68184
550.66754	244.47778
550.68091	236.92683
550.69427	245.6817
550.70758	236.25021
550.72095	244.87758
550.73431	245.15953
550.74768	239.99414
550.76099	240.22668
550.77435	245.80028
550.78772	250.99429
550.80109	249.0507
550.81439	238.45343
550.82776	231.46092
550.84113	243.16725
550.85449	240.17828
550.8678	250.6557
550.88116	250.04005
550.89453	242.6591
550.9079	246.50775
550.9212	253.09572
550.93457	251.95352
550.94794	248.74559
550.9613	245.66223
550.97461	256.21408
550.98798	239.83304
551.00134	253.95374
551.01471	241.58234
551.02802	242.76677
551.04138	248.82828
551.05475	246.78392
551.06812	245.30446
551.08142	251.40616
551.09479	250.28569
551.10815	251.21284
551.12152	233.59126
551.13483	243.99608
551.14819	240.46469
551.16156	240.81316
551.17493	245.45894
551.18823	248.07585
551.2016	251.23445
551.21497	254.6411
551.22833	251.93356
551.24164	263.8782
551.255	240.39905
551.26837	244.25159
551.28174	268.72906
551.29504	264.66623
551.30841	262.27505
551.32178	257.79254
551.33508	252.09529
551.34845	252.34436
551.36182	252.9149
551.37518	259.3923
551.38849	242.91162
551.40186	242.91162
551.41522	265.30399
551.42859	265.35593
551.44189	259.91815
551.45526	259.88678
551.46863	261.59909
551.48199	260.65973
551.4953	262.61713
551.50867	271.69641
551.52203	256.80615
551.5354	254.01305
551.54871	255.57063
551.56207	262.65112
551.57544	259.80127
551.58881	259.30951
551.60211	258.61682
551.61548	258.345
551.62885	264.65256
551.64221	266.10693
551.65552	261.80493
551.66888	254.21411
551.68225	265.41617
551.69562	261.1492
551.70892	256.3569
551.72229	262.15359
551.73566	264.49207
551.74902	262.74777
551.76233	267.4837
551.7757	271.48541
551.78906	264.17365
551.80243	266.79184
551.81573	263.6012
551.8291	263.77222
551.84247	253.6671
551.85583	265.90753
551.86914	257.97391
551.88251	248.30501
551.89587	260.18573
551.90924	262.05692
551.92255	270.83533
551.93591	278.34717
551.94928	279.70178
551.96265	277.73032
551.97595	259.35434
551.98932	259.16245
552.00269	268.26706
552.01599	276.50757
552.02936	282.15747
552.04272	282.34402
552.05609	274.03745
552.0694	263.98672
552.08276	266.70029
552.09613	276.50522
552.1095	272.86862
552.1228	280.02014
552.13617	287.12891
552.14954	280.62433
552.1629	271.06512
552.17621	273.52133
552.18958	276.69919
552.20294	262.71075
552.21631	277.17307
552.22961	267.11407
552.24298	282.67242
552.25635	276.23016
552.26971	280.06113
552.28302	270.61099
552.29639	269.64047
552.30975	281.39389
552.32312	272.79367
552.33643	285.35852
552.34979	287.45959
552.36316	265.68793
552.37653	278.36615
552.38983	289.07397
552.4032	287.52347
552.41656	282.7757
552.42993	278.10651
552.44324	275.27386
552.4566	277.24203
552.46997	279.72214
552.48334	274.8403
552.49664	286.21008
552.51001	278.56683
552.52338	277.74387
552.53674	281.53998
552.55005	287.37314
552.56342	288.27872
552.57678	283.90643
552.59015	281.68094
552.60345	283.80817
552.61682	281.88644
552.63019	296.64493
552.64355	287.33319
552.65686	286.84048
552.67023	301.04172
552.68359	291.46277
552.6969	280.74014
552.71027	279.9187
552.72363	277.35391
552.737	276.93826
552.75031	296.19321
552.76367	287.11612
552.77704	291.8298
552.79041	275.38428
552.80371	277.86636
552.81708	283.04037
552.83044	290.57907
552.84381	291.56421
552.85712	285.75284
552.87048	281.61395
552.88385	284.0528
552.89722	295.84793
552.91052	290.29849
552.92389	289.11313
552.93726	293.2659
552.95062	292.54999
552.96393	295.05515
552.97729	299.52054
552.99066	301.59235
553.00403	300.08456
