550	199.53578
550.01337	193.89909
550.02667	187.44962
550.04004	195.96408
550.05341	196.05856
550.06677	195.25056
550.08008	202.12059
550.09344	196.13557
550.10681	190.67455
550.12018	197.49518
550.13348	200.69226
550.14685	191.57846
550.16022	197.1048
550.17358	190.33626
550.18689	195.57585
550.20026	193.10478
550.21362	192.97142
550.22699	196.5419
550.2403	198.52989
550.25366	198.19395
550.26703	198.39667
550.2804	198.06622
550.2937	198.10841
550.30707	191.80075
550.32043	186.74321
550.3338	189.83875
550.34711	191.04248
550.36047	196.67264
550.37384	197.7392
550.38721	196.59781
550.40051	198.80663
550.41388	194.00877
550.42725	199.64479
550.44061	207.76614
550.45392	208.01904
550.46729	199.09525
550.48065	196.15227
550.49402	197.73698
550.50732	198.79007
550.52069	197.5659
550.53406	190.05702
550.54742	182.00517
550.56073	212.89709
550.5741	212.05656
550.58746	194.20395
550.60083	210.5652
550.61414	211.36769
550.6275	201.49054
550.64087	195.50348
550.65424	199.17517
550.66754	208.65961
550.68091	215.04968
550.69427	211.1869
550.70758	212.48111
550.72095	206.67081
550.73431	196.80597
550.74768	203.01695
550.76099	200.7308
550.77435	199.52538
550.78772	199.73824
550.80109	200.30232
550.81439	211.23668
550.82776	220.41528
550.84113	216.02704
550.85449	218.77399
550.8678	207.13542
550.88116	207.07645
550.89453	214.59297
550.9079	210.09064
550.9212	203.15858
550.93457	202.32103
550.94794	195.93478
550.9613	189.14999
550.97461	210.02094
550.98798	221.25706
551.00134	221.19672
551.01471	221.73636
551.02802	211.68919
551.04138	212.33533
551.05475	211.44897
551.06812	205.5818
551.08142	211.06982
551.09479	217.05083
551.10815	208.83954
551.12152	206.63994
551.13483	193.14917
551.14819	210.85049
551.16156	215.69327
551.17493	213.31122
551.18823	211.06677
551.2016	216.36678
551.21497	223.58067
551.22833	214.85553
551.24164	216.11227
551.255	211.63541
551.26837	219.92085
551.28174	221
551.29504	220.6684
551.30841	221.97107
551.32178	217.81149
551.33508	211.32628
551.34845	214.17143
551.36182	223.09991
551.37518	215.04988
551.38849	211.04291
551.40186	213.70248
551.41522	228.19962
551.42859	222.58659
551.44189	220.23543
551.45526	220.97658
551.46863	220.78308
551.48199	217.10991
551.4953	212.42033
551.50867	220.66974
551.52203	221.67288
551.5354	225.7471
551.54871	226.88019
551.56207	207.71323
551.57544	219.61607
551.58881	220.16458
551.60211	212.90407
551.61548	214.72482
