550	199.34813
550.01337	185.61465
550.02667	197.4406
550.04004	205.21524
550.05341	205.70459
550.06677	210.28383
550.08008	207.66391
550.09344	211.11604
550.10681	209.52194
550.12018	201.70459
550.13348	203.2332
550.14685	208.98102
550.16022	215.27707
550.17358	213.78394
550.18689	207.4449
550.20026	204.20775
550.21362	202.32755
550.22699	206.07272
550.2403	212.96782
550.25366	214.98511
550.26703	206.55669
550.2804	195.39777
550.2937	210.09499
550.30707	215.76773
550.32043	224.25084
550.3338	215.88306
550.34711	210.20326
550.36047	214.44128
550.37384	221.03897
550.38721	219.65089
550.40051	217.04446
550.41388	227.27533
550.42725	220.25702
550.44061	218.90631
550.45392	214.9252
550.46729	220.18413
550.48065	220.60382
550.49402	220.32915
550.50732	219.67313
550.52069	218.65291
550.53406	217.98567
550.54742	216.53784
550.56073	215.34317
550.5741	200.94571
550.58746	204.26056
550.60083	215.09518
550.61414	214.55684
550.6275	216.20512
550.64087	211.12137
550.65424	208.45447
550.66754	218.62787
550.68091	224.15071
550.69427	218.27449
550.70758	214.40121
550.72095	225.77051
550.73431	222.07193
550.74768	232.66115
550.76099	232.888
550.77435	227.12976
550.78772	219.22949
550.80109	217.34436
550.81439	226.9276
550.82776	217.31126
550.84113	220.65747
550.85449	218.09303
550.8678	224.0209
550.88116	220.08244
550.89453	212.83908
550.9079	219.20045
550.9212	225.62509
550.93457	225.51309
550.94794	230.74727
550.9613	228.41165
550.97461	216.42815
550.98798	229.67079
551.00134	232.92276
551.01471	234.84991
551.02802	228.48216
551.04138	226.89339
551.05475	222.26323
551.06812	214.4839
551.08142	218.91507
551.09479	230.22664
551.10815	224.2825
551.12152	227.71231
551.13483	233.74985
551.14819	227.95329
551.16156	227.5331
551.17493	227.30344
551.18823	220.47215
551.2016	224.0833
551.21497	240.77609
551.22833	237.83408
551.24164	232.91243
551.255	231.10634
551.26837	229.679
551.28174	224.94196
551.29504	234.98698
551.30841	240.24339
551.32178	234.94113
551.33508	225.53076
551.34845	224.69354
551.36182	237.3663
551.37518	240.04437
551.38849	228.84012
551.40186	243.94351
551.41522	237.27322
551.42859	232.03024
551.44189	229.47101
551.45526	231.48897
551.46863	239.9895
551.48199	245.62831
551.4953	237.17191
551.50867	226.75929
551.52203	234.57396
