#Saved Data from the class odmr_logic on 10.06.2022 at 16h16m16s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 5.0000000000000000e+02
#Number of frequency sweeps (#): 49
#Start Frequency (Hz): 2.8200000000000000e+09
#Stop Frequency (Hz): 2.9200000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.820000e+09	9.230825e-01
2.820500e+09	9.357856e-01
2.821000e+09	9.437019e-01
2.821500e+09	9.500294e-01
2.822000e+09	9.553161e-01
2.822500e+09	9.600755e-01
2.823000e+09	9.640336e-01
2.823500e+09	9.681082e-01
2.824000e+09	9.716007e-01
2.824500e+09	9.750452e-01
2.825000e+09	9.780378e-01
2.825500e+09	9.811673e-01
2.826000e+09	9.838654e-01
2.826500e+09	9.866320e-01
2.827000e+09	9.892137e-01
2.827500e+09	9.917543e-01
2.828000e+09	9.940005e-01
2.828500e+09	9.963630e-01
2.829000e+09	9.984585e-01
2.829500e+09	1.000718e+00
2.830000e+09	1.002691e+00
2.830500e+09	1.004786e+00
2.831000e+09	1.006567e+00
2.831500e+09	1.008491e+00
2.832000e+09	1.010237e+00
2.832500e+09	1.012059e+00
2.833000e+09	1.013702e+00
2.833500e+09	1.015490e+00
2.834000e+09	1.016982e+00
2.834500e+09	1.018605e+00
2.835000e+09	1.020119e+00
2.835500e+09	1.021824e+00
2.836000e+09	1.023139e+00
2.836500e+09	1.024632e+00
2.837000e+09	1.025926e+00
2.837500e+09	1.027371e+00
2.838000e+09	1.028645e+00
2.838500e+09	1.030096e+00
2.839000e+09	1.031267e+00
2.839500e+09	1.032644e+00
2.840000e+09	1.033746e+00
2.840500e+09	1.035123e+00
2.841000e+09	1.036266e+00
2.841500e+09	1.037348e+00
2.842000e+09	1.038437e+00
2.842500e+09	1.039649e+00
