#Saved Data from the class odmr_logic on 15.07.2022 at 16h36m55s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 48
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.122071e-01
2.752000e+09	2.202709e-01
2.754000e+09	2.249707e-01
2.756000e+09	2.294746e-01
2.758000e+09	2.325029e-01
2.760000e+09	2.357689e-01
2.762000e+09	2.379370e-01
2.764000e+09	2.405526e-01
2.766000e+09	2.423360e-01
2.768000e+09	2.445321e-01
2.770000e+09	2.460147e-01
2.772000e+09	2.478331e-01
2.774000e+09	2.490570e-01
2.776000e+09	2.506096e-01
2.778000e+09	2.517076e-01
2.780000e+09	2.530224e-01
2.782000e+09	2.539596e-01
2.784000e+09	2.551695e-01
2.786000e+09	2.559528e-01
2.788000e+09	2.570158e-01
2.790000e+09	2.578271e-01
2.792000e+09	2.587013e-01
2.794000e+09	2.594986e-01
2.796000e+09	2.602469e-01
2.798000e+09	2.609393e-01
2.800000e+09	2.615687e-01
2.802000e+09	2.623450e-01
2.804000e+09	2.628626e-01
2.806000e+09	2.635969e-01
2.808000e+09	2.638557e-01
2.810000e+09	2.647089e-01
2.812000e+09	2.649817e-01
2.814000e+09	2.658349e-01
2.816000e+09	2.658978e-01
2.818000e+09	2.668280e-01
2.820000e+09	2.667721e-01
2.822000e+09	2.676742e-01
2.824000e+09	2.676463e-01
2.826000e+09	2.684506e-01
2.828000e+09	2.683666e-01
2.830000e+09	2.692828e-01
2.832000e+09	2.691010e-01
2.834000e+09	2.700241e-01
2.836000e+09	2.697374e-01
2.838000e+09	2.707235e-01
2.840000e+09	2.703668e-01
2.842000e+09	2.713879e-01
2.844000e+09	2.710662e-01
2.846000e+09	2.720453e-01
2.848000e+09	2.714788e-01
2.850000e+09	2.726188e-01
2.852000e+09	2.721292e-01
2.854000e+09	2.731573e-01
2.856000e+09	2.724929e-01
2.858000e+09	2.736958e-01
2.860000e+09	2.730244e-01
2.862000e+09	2.742204e-01
2.864000e+09	2.733811e-01
2.866000e+09	2.746260e-01
2.868000e+09	2.738077e-01
2.870000e+09	2.751365e-01
2.872000e+09	2.742833e-01
2.874000e+09	2.755492e-01
2.876000e+09	2.745700e-01
2.878000e+09	2.759338e-01
2.880000e+09	2.749547e-01
2.882000e+09	2.763395e-01
2.884000e+09	2.753394e-01
2.886000e+09	2.767871e-01
2.888000e+09	2.756960e-01
2.890000e+09	2.770668e-01
2.892000e+09	2.760038e-01
2.894000e+09	2.774794e-01
2.896000e+09	2.763464e-01
2.898000e+09	2.776892e-01
2.900000e+09	2.766052e-01
2.902000e+09	2.780739e-01
2.904000e+09	2.768290e-01
2.906000e+09	2.783746e-01
2.908000e+09	2.771088e-01
2.910000e+09	2.787663e-01
2.912000e+09	2.773465e-01
2.914000e+09	2.789481e-01
2.916000e+09	2.775354e-01
2.918000e+09	2.793048e-01
2.920000e+09	2.777662e-01
2.922000e+09	2.795426e-01
2.924000e+09	2.780040e-01
2.926000e+09	2.798293e-01
2.928000e+09	2.781928e-01
2.930000e+09	2.800531e-01
2.932000e+09	2.784166e-01
2.934000e+09	2.803119e-01
2.936000e+09	2.786264e-01
2.938000e+09	2.805077e-01
2.940000e+09	2.787593e-01
2.942000e+09	2.808014e-01
2.944000e+09	2.789411e-01
2.946000e+09	2.809273e-01
2.948000e+09	2.791859e-01
2.950000e+09	2.812700e-01
2.952000e+09	2.794097e-01
2.954000e+09	2.814239e-01
2.956000e+09	2.795775e-01
2.958000e+09	2.815638e-01
2.960000e+09	2.796615e-01
2.962000e+09	2.817736e-01
2.964000e+09	2.798713e-01
2.966000e+09	2.819484e-01
2.968000e+09	2.799762e-01
2.970000e+09	2.821023e-01
2.972000e+09	2.801231e-01
2.974000e+09	2.822701e-01
2.976000e+09	2.802419e-01
2.978000e+09	2.825639e-01
2.980000e+09	2.804378e-01
2.982000e+09	2.826408e-01
2.984000e+09	2.805427e-01
2.986000e+09	2.828156e-01
2.988000e+09	2.806965e-01
2.990000e+09	2.829205e-01
