#Saved Data from the class odmr_logic on 01.08.2022 at 12h50m56s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 53
#Start Frequency (Hz): 2.6500000000000000e+09
#Stop Frequency (Hz): 3.0900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.650000e+09	1.980235e-01
2.652000e+09	2.053561e-01
2.654000e+09	2.100338e-01
2.656000e+09	2.140099e-01
2.658000e+09	2.169935e-01
2.660000e+09	2.198634e-01
2.662000e+09	2.221011e-01
2.664000e+09	2.243388e-01
2.666000e+09	2.260392e-01
2.668000e+09	2.279546e-01
2.670000e+09	2.293958e-01
2.672000e+09	2.310014e-01
2.674000e+09	2.321771e-01
2.676000e+09	2.333971e-01
2.678000e+09	2.345666e-01
2.680000e+09	2.356917e-01
2.682000e+09	2.365957e-01
2.684000e+09	2.375059e-01
2.686000e+09	2.383720e-01
2.688000e+09	2.392632e-01
2.690000e+09	2.398764e-01
2.692000e+09	2.407867e-01
2.694000e+09	2.412544e-01
2.696000e+09	2.421141e-01
2.698000e+09	2.426198e-01
2.700000e+09	2.433404e-01
2.702000e+09	2.437134e-01
2.704000e+09	2.444340e-01
2.706000e+09	2.446742e-01
2.708000e+09	2.453885e-01
2.710000e+09	2.456919e-01
2.712000e+09	2.462419e-01
2.714000e+09	2.465516e-01
2.716000e+09	2.470637e-01
2.718000e+09	2.474176e-01
2.720000e+09	2.478665e-01
2.722000e+09	2.481130e-01
2.724000e+09	2.484986e-01
2.726000e+09	2.487072e-01
2.728000e+09	2.491560e-01
2.730000e+09	2.493330e-01
2.732000e+09	2.497439e-01
2.734000e+09	2.499525e-01
2.736000e+09	2.502812e-01
2.738000e+09	2.503949e-01
2.740000e+09	2.507426e-01
2.742000e+09	2.510271e-01
2.744000e+09	2.513178e-01
2.746000e+09	2.514569e-01
2.748000e+09	2.517350e-01
2.750000e+09	2.518425e-01
2.752000e+09	2.521775e-01
2.754000e+09	2.522407e-01
2.756000e+09	2.525126e-01
2.758000e+09	2.526200e-01
2.760000e+09	2.528792e-01
2.762000e+09	2.530815e-01
2.764000e+09	2.532838e-01
2.766000e+09	2.533722e-01
2.768000e+09	2.535303e-01
2.770000e+09	2.536314e-01
2.772000e+09	2.538779e-01
2.774000e+09	2.540549e-01
2.776000e+09	2.542383e-01
2.778000e+09	2.542888e-01
2.780000e+09	2.545354e-01
2.782000e+09	2.545606e-01
2.784000e+09	2.547819e-01
2.786000e+09	2.548261e-01
2.788000e+09	2.549905e-01
2.790000e+09	2.551169e-01
2.792000e+09	2.551991e-01
2.794000e+09	2.553318e-01
2.796000e+09	2.554330e-01
2.798000e+09	2.555784e-01
2.800000e+09	2.556669e-01
2.802000e+09	2.557490e-01
2.804000e+09	2.559197e-01
2.806000e+09	2.560208e-01
