#Saved Data from the class odmr_logic on 21.07.2022 at 16h57m07s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -1.5000000000000000e+01
#Run Time (s): 2.4000000000000000e+02
#Number of frequency sweeps (#): 74
#Start Frequencies (Hz): [2700000000.0]
#Stop Frequencies (Hz): [3000000000.0]
#Step sizes (Hz): [2000000.0]
#Clock Frequencies (Hz): 50
#Channel: 0: /Dev1/Ctr3
#
#Data:
#=====
#count data (counts/s)
3.378100e+06	3.392700e+06	3.370400e+06	3.389700e+06	3.373750e+06	3.359600e+06	3.360700e+06	3.363250e+06	3.355400e+06	3.368800e+06	3.378400e+06	3.351250e+06	3.367700e+06	3.369500e+06	3.363500e+06	3.362300e+06	3.350250e+06	3.359050e+06	3.366000e+06	3.369150e+06	3.351800e+06	3.377050e+06	3.379000e+06	3.368950e+06	3.365200e+06	3.370750e+06	3.364400e+06	3.356150e+06	3.377900e+06	3.345450e+06	3.365350e+06	3.340900e+06	3.349000e+06	3.332700e+06	3.358500e+06	3.352600e+06	3.345950e+06	3.375650e+06	3.345850e+06	3.369400e+06	3.357800e+06	3.353950e+06	3.351000e+06	3.353900e+06	3.341900e+06	3.337550e+06	3.388150e+06	3.349600e+06	3.365350e+06	3.353300e+06	3.355550e+06	3.355700e+06	3.377750e+06	3.372550e+06	3.383450e+06	3.356650e+06	3.342950e+06	3.364900e+06	3.362650e+06	3.354050e+06	3.338350e+06	3.366850e+06	3.350750e+06	3.352150e+06	3.374800e+06	3.369600e+06	3.358450e+06	3.371400e+06	3.376850e+06	3.334850e+06	3.343000e+06	3.345300e+06	3.341450e+06	3.355650e+06	3.347150e+06	3.356100e+06	3.356000e+06	3.339850e+06	3.318650e+06	3.319400e+06	3.311050e+06	3.270350e+06	3.243550e+06	3.233050e+06	3.263550e+06	3.268500e+06	3.267150e+06	3.236500e+06	3.258950e+06	3.290850e+06	3.309750e+06	3.313750e+06	3.329200e+06	3.346750e+06	3.355150e+06	3.374900e+06	3.361800e+06	3.361700e+06	3.369400e+06	3.350750e+06	3.350450e+06	3.357350e+06	3.368000e+06	3.351900e+06	3.363800e+06	3.343300e+06	3.352200e+06	3.329100e+06	3.334150e+06	3.358450e+06	3.369950e+06	3.354050e+06	3.343400e+06	3.352700e+06	3.368050e+06	3.337000e+06	3.357350e+06	3.330650e+06	3.371650e+06	3.334700e+06	3.351600e+06	3.358750e+06	3.354050e+06	3.367850e+06	3.335650e+06	3.362750e+06	3.373150e+06	3.366400e+06	3.341200e+06	3.363150e+06	3.346300e+06	3.338950e+06	3.346500e+06	3.356500e+06	3.368350e+06	3.347100e+06	3.353000e+06	3.354700e+06	3.345400e+06	3.370000e+06	3.338650e+06	3.358700e+06	3.339250e+06	3.357650e+06	3.336400e+06	3.376950e+06	3.362050e+06	3.355650e+06	3.372450e+06	3.352050e+06	3.349500e+06
3.364000e+06	3.368400e+06	3.358400e+06	3.382800e+06	3.365900e+06	3.369700e+06	3.368650e+06	3.361850e+06	3.349600e+06	3.364100e+06	3.346800e+06	3.359600e+06	3.366000e+06	3.355650e+06	3.345500e+06	3.387050e+06	3.351900e+06	3.350150e+06	3.374950e+06	3.346450e+06	3.354350e+06	3.380950e+06	3.349950e+06	3.339650e+06	3.355150e+06	3.348650e+06	3.352100e+06	3.350150e+06	3.359750e+06	3.351800e+06	3.376100e+06	3.359550e+06	3.349600e+06	3.351400e+06	3.359600e+06	3.355550e+06	3.356900e+06	3.360000e+06	3.354200e+06	3.376450e+06	3.356400e+06	3.364500e+06	3.349800e+06	3.381950e+06	3.356500e+06	3.350950e+06	3.359400e+06	3.361250e+06	3.356150e+06	3.359300e+06	3.368550e+06	3.384000e+06	3.358300e+06	3.374950e+06	3.369900e+06	3.372150e+06	3.366900e+06	3.370200e+06	3.372600e+06	3.371100e+06	3.359250e+06	3.367350e+06	3.370600e+06	3.351650e+06	3.348250e+06	3.358500e+06	3.356650e+06	3.356150e+06	3.352500e+06	3.336650e+06	3.370300e+06	3.349100e+06	3.348150e+06	3.352450e+06	3.371150e+06	3.341550e+06	3.331000e+06	3.349700e+06	3.318650e+06	3.314650e+06	3.301100e+06	3.277950e+06	3.249650e+06	3.240650e+06	3.266350e+06	3.276450e+06	3.267100e+06	3.228350e+06	3.246150e+06	3.279700e+06	3.311200e+06	3.328750e+06	3.346550e+06	3.349400e+06	3.357200e+06	3.360450e+06	3.372600e+06	3.346750e+06	3.354800e+06	3.360150e+06	3.356100e+06	3.346700e+06	3.362500e+06	3.356850e+06	3.368850e+06	3.360650e+06	3.338000e+06	3.358750e+06	3.363900e+06	3.333350e+06	3.339350e+06	3.359550e+06	3.350450e+06	3.349150e+06	3.359000e+06	3.351550e+06	3.357500e+06	3.347400e+06	3.354450e+06	3.367700e+06	3.333600e+06	3.360650e+06	3.344500e+06	3.350500e+06	3.352500e+06	3.358200e+06	3.361400e+06	3.344850e+06	3.358300e+06	3.345600e+06	3.360650e+06	3.359300e+06	3.352100e+06	3.330950e+06	3.351700e+06	3.349600e+06	3.357000e+06	3.349100e+06	3.361850e+06	3.347550e+06	3.361650e+06	3.341350e+06	3.338700e+06	3.348850e+06	3.360150e+06	3.357800e+06	3.350800e+06	3.351150e+06	3.344600e+06	3.363700e+06	3.357300e+06
3.364800e+06	3.377100e+06	3.365150e+06	3.368550e+06	3.380600e+06	3.368900e+06	3.373450e+06	3.370700e+06	3.359150e+06	3.382000e+06	3.376100e+06	3.356050e+06	3.357900e+06	3.351050e+06	3.368700e+06	3.368450e+06	3.378300e+06	3.361400e+06	3.380250e+06	3.359000e+06	3.354600e+06	3.356350e+06	3.357600e+06	3.357000e+06	3.373300e+06	3.361600e+06	3.366300e+06	3.346550e+06	3.358650e+06	3.368750e+06	3.362950e+06	3.327700e+06	3.379400e+06	3.383450e+06	3.355750e+06	3.351700e+06	3.379400e+06	3.331300e+06	3.348450e+06	3.353800e+06	3.359050e+06	3.346950e+06	3.360950e+06	3.355300e+06	3.368450e+06	3.376050e+06	3.348800e+06	3.370850e+06	3.380900e+06	3.366750e+06	3.375900e+06	3.363400e+06	3.364450e+06	3.346850e+06	3.388000e+06	3.335800e+06	3.361600e+06	3.360250e+06	3.385350e+06	3.358100e+06	3.348300e+06	3.364100e+06	3.361350e+06	3.362450e+06	3.377800e+06	3.339050e+06	3.357750e+06	3.358150e+06	3.353600e+06	3.352000e+06	3.352250e+06	3.349850e+06	3.354300e+06	3.379100e+06	3.349200e+06	3.332800e+06	3.352450e+06	3.329650e+06	3.334650e+06	3.310700e+06	3.292750e+06	3.292350e+06	3.239900e+06	3.258450e+06	3.248400e+06	3.279600e+06	3.285150e+06	3.243850e+06	3.265150e+06	3.284350e+06	3.309500e+06	3.306800e+06	3.340500e+06	3.362900e+06	3.351800e+06	3.351700e+06	3.354000e+06	3.373750e+06	3.349850e+06	3.367450e+06	3.361650e+06	3.364300e+06	3.363400e+06	3.345300e+06	3.371850e+06	3.350050e+06	3.366600e+06	3.370100e+06	3.357950e+06	3.342900e+06	3.351150e+06	3.386900e+06	3.354050e+06	3.354900e+06	3.355900e+06	3.366950e+06	3.349950e+06	3.358700e+06	3.362000e+06	3.369550e+06	3.352000e+06	3.366600e+06	3.350300e+06	3.370600e+06	3.355700e+06	3.342000e+06	3.358100e+06	3.355200e+06	3.361250e+06	3.348550e+06	3.364150e+06	3.349250e+06	3.364950e+06	3.339150e+06	3.364600e+06	3.365800e+06	3.346300e+06	3.349250e+06	3.347500e+06	3.352850e+06	3.336700e+06	3.345700e+06	3.359550e+06	3.337250e+06	3.345600e+06	3.360700e+06	3.344900e+06	3.345500e+06	3.336150e+06	3.359150e+06	3.339550e+06
3.361900e+06	3.369500e+06	3.347900e+06	3.375450e+06	3.387600e+06	3.373300e+06	3.373200e+06	3.369350e+06	3.375050e+06	3.387700e+06	3.360400e+06	3.373000e+06	3.354950e+06	3.370200e+06	3.360600e+06	3.379350e+06	3.379950e+06	3.366050e+06	3.379000e+06	3.369300e+06	3.366200e+06	3.365800e+06	3.368150e+06	3.375100e+06	3.352700e+06	3.361350e+06	3.342050e+06	3.363550e+06	3.377750e+06	3.374350e+06	3.366950e+06	3.348700e+06	3.355800e+06	3.352500e+06	3.378550e+06	3.370250e+06	3.333000e+06	3.384550e+06	3.368800e+06	3.362350e+06	3.376900e+06	3.358150e+06	3.346400e+06	3.356300e+06	3.373450e+06	3.350900e+06	3.359350e+06	3.368700e+06	3.356650e+06	3.379050e+06	3.370050e+06	3.377400e+06	3.365150e+06	3.364450e+06	3.362550e+06	3.368800e+06	3.357700e+06	3.366350e+06	3.370700e+06	3.380500e+06	3.367100e+06	3.366450e+06	3.360150e+06	3.369400e+06	3.388550e+06	3.368500e+06	3.363150e+06	3.344700e+06	3.341550e+06	3.345750e+06	3.347900e+06	3.361400e+06	3.354650e+06	3.347300e+06	3.349850e+06	3.349350e+06	3.337750e+06	3.332000e+06	3.352150e+06	3.308500e+06	3.292750e+06	3.300900e+06	3.258900e+06	3.247100e+06	3.236100e+06	3.306050e+06	3.267450e+06	3.230650e+06	3.255250e+06	3.286550e+06	3.314300e+06	3.330450e+06	3.355950e+06	3.349300e+06	3.352600e+06	3.369150e+06	3.342700e+06	3.362600e+06	3.367400e+06	3.383150e+06	3.368200e+06	3.365700e+06	3.372950e+06	3.357000e+06	3.368800e+06	3.344300e+06	3.359550e+06	3.378000e+06	3.361700e+06	3.356350e+06	3.355600e+06	3.341600e+06	3.366000e+06	3.367600e+06	3.346300e+06	3.336900e+06	3.336900e+06	3.375300e+06	3.315300e+06	3.353000e+06	3.370000e+06	3.343650e+06	3.361200e+06	3.335550e+06	3.340700e+06	3.347650e+06	3.363750e+06	3.361800e+06	3.359450e+06	3.355000e+06	3.355250e+06	3.395000e+06	3.367950e+06	3.346950e+06	3.361300e+06	3.342150e+06	3.344300e+06	3.354600e+06	3.371200e+06	3.355900e+06	3.347700e+06	3.346800e+06	3.330400e+06	3.381700e+06	3.366950e+06	3.358900e+06	3.352850e+06	3.374050e+06	3.357800e+06	3.375300e+06	3.358850e+06
3.358750e+06	3.375050e+06	3.382100e+06	3.375400e+06	3.366950e+06	3.370400e+06	3.387150e+06	3.375200e+06	3.371400e+06	3.374200e+06	3.376800e+06	3.368800e+06	3.381100e+06	3.354150e+06	3.353000e+06	3.369150e+06	3.367000e+06	3.388500e+06	3.353650e+06	3.360600e+06	3.357400e+06	3.358950e+06	3.371800e+06	3.369250e+06	3.369450e+06	3.377150e+06	3.362850e+06	3.345100e+06	3.372900e+06	3.348750e+06	3.338400e+06	3.355700e+06	3.334150e+06	3.351350e+06	3.380800e+06	3.348850e+06	3.348650e+06	3.346850e+06	3.385850e+06	3.357700e+06	3.366200e+06	3.347550e+06	3.364900e+06	3.356300e+06	3.354750e+06	3.360100e+06	3.372700e+06	3.369600e+06	3.361400e+06	3.364900e+06	3.385600e+06	3.365950e+06	3.367800e+06	3.358500e+06	3.378850e+06	3.360250e+06	3.367850e+06	3.380500e+06	3.359200e+06	3.363950e+06	3.365800e+06	3.353600e+06	3.376050e+06	3.369300e+06	3.361300e+06	3.367850e+06	3.361900e+06	3.351400e+06	3.367150e+06	3.355000e+06	3.348350e+06	3.371100e+06	3.349450e+06	3.356450e+06	3.355700e+06	3.359800e+06	3.328100e+06	3.332800e+06	3.327100e+06	3.309800e+06	3.299800e+06	3.272750e+06	3.237600e+06	3.235200e+06	3.269450e+06	3.296250e+06	3.259400e+06	3.255700e+06	3.268900e+06	3.274350e+06	3.286800e+06	3.328300e+06	3.327050e+06	3.355950e+06	3.354750e+06	3.355700e+06	3.371650e+06	3.353450e+06	3.375150e+06	3.358950e+06	3.343300e+06	3.356050e+06	3.350400e+06	3.380850e+06	3.359350e+06	3.366450e+06	3.362750e+06	3.361950e+06	3.366600e+06	3.365000e+06	3.339350e+06	3.358950e+06	3.361200e+06	3.359600e+06	3.370200e+06	3.351900e+06	3.345900e+06	3.374850e+06	3.350850e+06	3.355600e+06	3.360900e+06	3.394150e+06	3.368100e+06	3.360000e+06	3.352000e+06	3.366800e+06	3.350650e+06	3.355650e+06	3.357500e+06	3.356250e+06	3.340100e+06	3.364600e+06	3.359850e+06	3.339150e+06	3.350350e+06	3.361300e+06	3.346950e+06	3.336700e+06	3.336900e+06	3.378700e+06	3.335000e+06	3.356950e+06	3.387050e+06	3.360000e+06	3.350000e+06	3.367950e+06	3.347150e+06	3.359450e+06	3.363500e+06	3.371500e+06	3.369200e+06
3.371350e+06	3.368350e+06	3.376900e+06	3.377150e+06	3.363850e+06	3.376250e+06	3.388050e+06	3.379800e+06	3.362400e+06	3.378400e+06	3.354950e+06	3.365500e+06	3.354900e+06	3.362150e+06	3.353550e+06	3.361750e+06	3.353800e+06	3.374400e+06	3.343350e+06	3.354400e+06	3.342450e+06	3.372350e+06	3.387000e+06	3.347800e+06	3.354200e+06	3.371000e+06	3.357750e+06	3.351200e+06	3.355400e+06	3.367450e+06	3.347950e+06	3.340400e+06	3.362600e+06	3.352000e+06	3.352450e+06	3.318650e+06	3.350900e+06	3.350900e+06	3.345350e+06	3.359200e+06	3.364300e+06	3.358000e+06	3.364500e+06	3.358650e+06	3.352900e+06	3.344600e+06	3.346600e+06	3.341250e+06	3.369000e+06	3.356300e+06	3.349550e+06	3.366900e+06	3.384700e+06	3.364600e+06	3.354900e+06	3.360200e+06	3.359800e+06	3.347200e+06	3.366950e+06	3.367550e+06	3.356750e+06	3.366750e+06	3.351050e+06	3.353400e+06	3.355500e+06	3.378750e+06	3.323900e+06	3.367400e+06	3.364050e+06	3.347650e+06	3.341500e+06	3.330100e+06	3.337650e+06	3.349100e+06	3.349200e+06	3.339400e+06	3.347900e+06	3.334700e+06	3.346050e+06	3.303750e+06	3.279700e+06	3.257300e+06	3.225300e+06	3.222550e+06	3.254800e+06	3.273850e+06	3.263500e+06	3.250750e+06	3.245050e+06	3.289350e+06	3.330100e+06	3.316300e+06	3.297650e+06	3.369600e+06	3.363250e+06	3.354600e+06	3.374450e+06	3.358300e+06	3.355000e+06	3.374700e+06	3.377400e+06	3.357100e+06	3.363200e+06	3.351050e+06	3.357650e+06	3.366750e+06	3.354100e+06	3.369200e+06	3.358900e+06	3.334650e+06	3.375500e+06	3.344800e+06	3.356350e+06	3.344900e+06	3.345250e+06	3.352450e+06	3.355950e+06	3.342600e+06	3.363450e+06	3.353600e+06	3.336300e+06	3.351500e+06	3.347850e+06	3.333250e+06	3.367500e+06	3.350400e+06	3.343350e+06	3.351050e+06	3.376400e+06	3.366750e+06	3.360450e+06	3.351550e+06	3.343850e+06	3.364050e+06	3.359600e+06	3.355550e+06	3.350350e+06	3.340100e+06	3.369350e+06	3.356400e+06	3.362900e+06	3.342150e+06	3.357200e+06	3.367800e+06	3.356750e+06	3.374750e+06	3.361650e+06	3.353600e+06	3.346050e+06	3.357250e+06	3.366700e+06
3.376450e+06	3.363050e+06	3.401300e+06	3.372950e+06	3.363350e+06	3.361200e+06	3.382600e+06	3.375950e+06	3.356850e+06	3.369900e+06	3.370800e+06	3.341100e+06	3.362600e+06	3.375250e+06	3.362550e+06	3.361500e+06	3.375200e+06	3.362850e+06	3.358400e+06	3.366200e+06	3.354150e+06	3.355750e+06	3.355600e+06	3.380800e+06	3.359550e+06	3.366600e+06	3.361600e+06	3.351150e+06	3.360500e+06	3.357950e+06	3.366950e+06	3.360400e+06	3.370350e+06	3.364150e+06	3.345300e+06	3.351300e+06	3.369900e+06	3.357050e+06	3.346750e+06	3.359550e+06	3.346500e+06	3.382050e+06	3.361550e+06	3.368450e+06	3.376900e+06	3.377850e+06	3.369650e+06	3.349050e+06	3.331100e+06	3.358800e+06	3.356700e+06	3.367250e+06	3.370150e+06	3.383100e+06	3.362500e+06	3.364000e+06	3.369800e+06	3.363000e+06	3.362500e+06	3.346100e+06	3.361700e+06	3.373500e+06	3.359450e+06	3.367000e+06	3.364400e+06	3.362150e+06	3.364500e+06	3.349600e+06	3.351150e+06	3.334150e+06	3.360100e+06	3.351400e+06	3.354950e+06	3.335750e+06	3.355750e+06	3.352700e+06	3.317300e+06	3.336400e+06	3.309250e+06	3.318050e+06	3.304400e+06	3.268950e+06	3.242850e+06	3.230700e+06	3.263300e+06	3.280450e+06	3.282400e+06	3.249450e+06	3.251550e+06	3.274100e+06	3.320400e+06	3.319900e+06	3.351550e+06	3.327450e+06	3.351050e+06	3.368150e+06	3.375350e+06	3.360700e+06	3.350450e+06	3.344150e+06	3.358500e+06	3.368750e+06	3.377350e+06	3.369950e+06	3.351650e+06	3.366800e+06	3.368300e+06	3.349700e+06	3.353250e+06	3.342350e+06	3.380000e+06	3.346750e+06	3.368000e+06	3.350800e+06	3.355200e+06	3.359050e+06	3.350200e+06	3.349700e+06	3.370150e+06	3.350450e+06	3.353050e+06	3.354300e+06	3.329750e+06	3.364800e+06	3.374650e+06	3.348200e+06	3.345450e+06	3.379400e+06	3.367350e+06	3.355000e+06	3.342050e+06	3.357150e+06	3.354450e+06	3.357600e+06	3.363400e+06	3.338200e+06	3.359400e+06	3.355450e+06	3.365650e+06	3.345000e+06	3.367600e+06	3.348450e+06	3.367200e+06	3.373400e+06	3.364800e+06	3.374200e+06	3.363050e+06	3.375350e+06	3.349400e+06	3.351750e+06	3.373800e+06
3.373600e+06	3.371250e+06	3.373600e+06	3.379250e+06	3.378900e+06	3.368950e+06	3.377350e+06	3.365800e+06	3.360400e+06	3.375800e+06	3.365550e+06	3.366250e+06	3.371350e+06	3.353150e+06	3.363400e+06	3.369050e+06	3.353750e+06	3.356300e+06	3.372800e+06	3.349950e+06	3.362250e+06	3.351500e+06	3.371200e+06	3.362650e+06	3.371900e+06	3.356550e+06	3.360500e+06	3.354950e+06	3.370500e+06	3.359850e+06	3.363200e+06	3.368000e+06	3.352450e+06	3.349050e+06	3.381450e+06	3.348150e+06	3.375750e+06	3.346350e+06	3.335000e+06	3.367000e+06	3.353850e+06	3.335000e+06	3.334100e+06	3.341000e+06	3.345400e+06	3.351400e+06	3.378050e+06	3.364000e+06	3.356750e+06	3.359400e+06	3.364650e+06	3.366550e+06	3.354700e+06	3.369000e+06	3.365400e+06	3.358050e+06	3.343650e+06	3.366650e+06	3.352500e+06	3.372000e+06	3.335750e+06	3.352100e+06	3.358800e+06	3.356850e+06	3.362550e+06	3.354600e+06	3.341450e+06	3.350800e+06	3.349000e+06	3.360550e+06	3.351200e+06	3.345300e+06	3.358650e+06	3.362000e+06	3.356150e+06	3.343750e+06	3.328250e+06	3.333950e+06	3.332000e+06	3.316250e+06	3.317250e+06	3.307250e+06	3.242650e+06	3.252750e+06	3.258700e+06	3.270700e+06	3.263200e+06	3.245800e+06	3.244800e+06	3.298200e+06	3.303000e+06	3.325100e+06	3.339700e+06	3.353200e+06	3.351300e+06	3.345450e+06	3.348850e+06	3.381800e+06	3.362450e+06	3.368600e+06	3.359600e+06	3.376050e+06	3.369950e+06	3.373050e+06	3.363900e+06	3.350650e+06	3.351100e+06	3.379600e+06	3.358150e+06	3.363700e+06	3.370600e+06	3.363550e+06	3.366650e+06	3.368950e+06	3.347350e+06	3.354900e+06	3.366600e+06	3.339150e+06	3.332800e+06	3.336700e+06	3.344950e+06	3.350550e+06	3.347850e+06	3.374950e+06	3.347150e+06	3.357050e+06	3.359300e+06	3.348450e+06	3.355000e+06	3.370200e+06	3.368200e+06	3.347400e+06	3.351950e+06	3.370400e+06	3.365200e+06	3.340550e+06	3.356700e+06	3.358200e+06	3.352600e+06	3.344250e+06	3.373700e+06	3.364250e+06	3.365250e+06	3.352300e+06	3.338100e+06	3.368900e+06	3.368000e+06	3.360050e+06	3.367650e+06	3.357750e+06	3.363950e+06
3.381550e+06	3.373400e+06	3.381100e+06	3.369550e+06	3.358750e+06	3.372800e+06	3.371750e+06	3.373500e+06	3.349250e+06	3.376400e+06	3.362750e+06	3.372950e+06	3.366800e+06	3.386250e+06	3.361750e+06	3.364200e+06	3.380350e+06	3.369750e+06	3.368400e+06	3.365450e+06	3.375400e+06	3.353950e+06	3.353300e+06	3.361600e+06	3.378650e+06	3.353400e+06	3.378100e+06	3.337500e+06	3.342600e+06	3.359150e+06	3.356150e+06	3.373250e+06	3.334200e+06	3.380450e+06	3.365450e+06	3.351450e+06	3.352100e+06	3.373250e+06	3.342300e+06	3.341200e+06	3.340100e+06	3.355850e+06	3.364400e+06	3.359200e+06	3.352400e+06	3.361350e+06	3.357600e+06	3.359450e+06	3.352550e+06	3.352700e+06	3.376350e+06	3.363550e+06	3.369650e+06	3.363000e+06	3.369300e+06	3.380250e+06	3.363350e+06	3.368000e+06	3.358150e+06	3.355000e+06	3.342600e+06	3.364650e+06	3.358600e+06	3.374100e+06	3.356950e+06	3.356550e+06	3.379650e+06	3.358450e+06	3.358350e+06	3.376300e+06	3.347800e+06	3.365850e+06	3.367400e+06	3.361600e+06	3.355000e+06	3.342450e+06	3.355050e+06	3.333200e+06	3.338200e+06	3.307850e+06	3.323000e+06	3.256600e+06	3.248550e+06	3.241150e+06	3.268750e+06	3.294300e+06	3.260900e+06	3.239750e+06	3.254700e+06	3.282050e+06	3.317700e+06	3.317150e+06	3.349300e+06	3.377450e+06	3.355650e+06	3.353000e+06	3.364450e+06	3.357800e+06	3.347800e+06	3.368850e+06	3.368300e+06	3.373650e+06	3.368600e+06	3.356350e+06	3.339850e+06	3.361500e+06	3.357600e+06	3.350850e+06	3.345250e+06	3.347050e+06	3.341950e+06	3.357350e+06	3.348350e+06	3.344550e+06	3.352850e+06	3.375350e+06	3.346550e+06	3.370750e+06	3.374300e+06	3.345150e+06	3.369250e+06	3.356150e+06	3.355550e+06	3.361650e+06	3.354800e+06	3.357100e+06	3.369100e+06	3.358550e+06	3.358800e+06	3.345250e+06	3.353650e+06	3.324500e+06	3.365950e+06	3.359250e+06	3.348500e+06	3.345250e+06	3.366350e+06	3.359650e+06	3.356700e+06	3.343250e+06	3.360300e+06	3.350050e+06	3.344750e+06	3.340550e+06	3.373100e+06	3.351500e+06	3.363800e+06	3.348900e+06	3.363200e+06	3.334700e+06	3.349700e+06
3.352900e+06	3.380550e+06	3.364750e+06	3.368500e+06	3.376500e+06	3.357700e+06	3.383400e+06	3.381300e+06	3.362650e+06	3.370600e+06	3.376950e+06	3.376050e+06	3.381300e+06	3.365850e+06	3.354750e+06	3.379200e+06	3.356300e+06	3.360500e+06	3.356750e+06	3.362850e+06	3.377700e+06	3.361750e+06	3.377300e+06	3.372750e+06	3.348950e+06	3.368050e+06	3.350500e+06	3.393500e+06	3.360750e+06	3.365650e+06	3.366100e+06	3.354950e+06	3.367750e+06	3.358150e+06	3.368100e+06	3.370400e+06	3.362450e+06	3.366750e+06	3.384900e+06	3.373500e+06	3.324100e+06	3.350450e+06	3.342350e+06	3.340250e+06	3.360050e+06	3.369550e+06	3.363950e+06	3.355450e+06	3.346450e+06	3.365000e+06	3.380450e+06	3.385100e+06	3.379300e+06	3.354100e+06	3.374950e+06	3.369500e+06	3.360300e+06	3.360800e+06	3.366300e+06	3.370800e+06	3.375900e+06	3.355900e+06	3.357550e+06	3.358050e+06	3.360100e+06	3.386100e+06	3.349050e+06	3.344350e+06	3.366500e+06	3.362150e+06	3.367450e+06	3.357900e+06	3.346450e+06	3.341400e+06	3.344650e+06	3.333200e+06	3.345500e+06	3.340100e+06	3.320900e+06	3.314450e+06	3.314150e+06	3.269800e+06	3.244750e+06	3.220050e+06	3.256550e+06	3.304250e+06	3.269050e+06	3.223350e+06	3.273750e+06	3.288100e+06	3.314050e+06	3.351550e+06	3.344950e+06	3.355050e+06	3.347150e+06	3.346900e+06	3.371500e+06	3.360450e+06	3.361750e+06	3.355000e+06	3.369600e+06	3.376200e+06	3.340050e+06	3.361300e+06	3.351550e+06	3.340400e+06	3.358150e+06	3.368450e+06	3.361950e+06	3.352300e+06	3.370950e+06	3.365600e+06	3.338050e+06	3.368650e+06	3.345250e+06	3.378000e+06	3.354850e+06	3.346350e+06	3.345200e+06	3.342050e+06	3.332900e+06	3.366550e+06	3.369450e+06	3.349500e+06	3.367850e+06	3.345600e+06	3.352950e+06	3.365600e+06	3.356700e+06	3.360950e+06	3.369700e+06	3.346150e+06	3.375150e+06	3.346050e+06	3.362950e+06	3.343300e+06	3.361200e+06	3.360200e+06	3.369750e+06	3.359000e+06	3.369150e+06	3.359950e+06	3.366700e+06	3.365700e+06	3.362900e+06	3.343950e+06	3.361750e+06	3.363600e+06	3.355500e+06	3.344350e+06	3.355600e+06
