#Saved Data from the class odmr_logic on 28.07.2022 at 13h09m54s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -5.0000000000000000e+00
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.899624e+06
2.752000e+09	2.900887e+06
2.754000e+09	2.899511e+06
2.756000e+09	2.899318e+06
2.758000e+09	2.900605e+06
2.760000e+09	2.899916e+06
2.762000e+09	2.900752e+06
2.764000e+09	2.899388e+06
2.766000e+09	2.900877e+06
2.768000e+09	2.900054e+06
2.770000e+09	2.900079e+06
2.772000e+09	2.900706e+06
2.774000e+09	2.900292e+06
2.776000e+09	2.901283e+06
2.778000e+09	2.898432e+06
2.780000e+09	2.898497e+06
2.782000e+09	2.898336e+06
2.784000e+09	2.896340e+06
2.786000e+09	2.895475e+06
2.788000e+09	2.894000e+06
2.790000e+09	2.891716e+06
2.792000e+09	2.890322e+06
2.794000e+09	2.890038e+06
2.796000e+09	2.890120e+06
2.798000e+09	2.888322e+06
2.800000e+09	2.888535e+06
2.802000e+09	2.887323e+06
2.804000e+09	2.890081e+06
2.806000e+09	2.889432e+06
2.808000e+09	2.890893e+06
2.810000e+09	2.891951e+06
2.812000e+09	2.891887e+06
2.814000e+09	2.893529e+06
2.816000e+09	2.894422e+06
2.818000e+09	2.893757e+06
2.820000e+09	2.893534e+06
2.822000e+09	2.894293e+06
2.824000e+09	2.893057e+06
2.826000e+09	2.891021e+06
2.828000e+09	2.890362e+06
2.830000e+09	2.887316e+06
2.832000e+09	2.885391e+06
2.834000e+09	2.880533e+06
2.836000e+09	2.876324e+06
2.838000e+09	2.870859e+06
2.840000e+09	2.862495e+06
2.842000e+09	2.850732e+06
2.844000e+09	2.840116e+06
2.846000e+09	2.828104e+06
2.848000e+09	2.817669e+06
2.850000e+09	2.810737e+06
2.852000e+09	2.803583e+06
2.854000e+09	2.802460e+06
2.856000e+09	2.809415e+06
2.858000e+09	2.823938e+06
2.860000e+09	2.841189e+06
2.862000e+09	2.857176e+06
2.864000e+09	2.869401e+06
2.866000e+09	2.876331e+06
2.868000e+09	2.880643e+06
2.870000e+09	2.883331e+06
2.872000e+09	2.881905e+06
2.874000e+09	2.878887e+06
2.876000e+09	2.873817e+06
2.878000e+09	2.865000e+06
2.880000e+09	2.852247e+06
2.882000e+09	2.834903e+06
2.884000e+09	2.820389e+06
2.886000e+09	2.806382e+06
2.888000e+09	2.804764e+06
2.890000e+09	2.807296e+06
2.892000e+09	2.813685e+06
2.894000e+09	2.823339e+06
2.896000e+09	2.834400e+06
2.898000e+09	2.847502e+06
2.900000e+09	2.857843e+06
2.902000e+09	2.867483e+06
2.904000e+09	2.874493e+06
2.906000e+09	2.880811e+06
2.908000e+09	2.883761e+06
2.910000e+09	2.884333e+06
2.912000e+09	2.886995e+06
2.914000e+09	2.886364e+06
2.916000e+09	2.887170e+06
2.918000e+09	2.888159e+06
2.920000e+09	2.887025e+06
2.922000e+09	2.886972e+06
2.924000e+09	2.887539e+06
2.926000e+09	2.886808e+06
2.928000e+09	2.888094e+06
2.930000e+09	2.888073e+06
2.932000e+09	2.889111e+06
2.934000e+09	2.888977e+06
2.936000e+09	2.889941e+06
2.938000e+09	2.889629e+06
2.940000e+09	2.892133e+06
2.942000e+09	2.891590e+06
2.944000e+09	2.891603e+06
2.946000e+09	2.892980e+06
2.948000e+09	2.893980e+06
2.950000e+09	2.893985e+06
2.952000e+09	2.894031e+06
2.954000e+09	2.894163e+06
2.956000e+09	2.895018e+06
2.958000e+09	2.896293e+06
2.960000e+09	2.897767e+06
2.962000e+09	2.895980e+06
2.964000e+09	2.897943e+06
2.966000e+09	2.898231e+06
2.968000e+09	2.898897e+06
2.970000e+09	2.898518e+06
2.972000e+09	2.899368e+06
2.974000e+09	2.899045e+06
2.976000e+09	2.899181e+06
2.978000e+09	2.898765e+06
2.980000e+09	2.899397e+06
2.982000e+09	2.901477e+06
2.984000e+09	2.899463e+06
2.986000e+09	2.900384e+06
2.988000e+09	2.899694e+06
2.990000e+09	2.899376e+06
