#Saved Data from the class odmr_logic on 01.08.2022 at 11h13m48s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -1.0000000000000000e+01
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	1.360295e-01
2.752000e+09	1.422438e-01
2.754000e+09	1.464304e-01
2.756000e+09	1.496275e-01
2.758000e+09	1.524163e-01
2.760000e+09	1.546134e-01
2.762000e+09	1.566064e-01
2.764000e+09	1.583018e-01
2.766000e+09	1.597862e-01
2.768000e+09	1.611079e-01
2.770000e+09	1.623674e-01
2.772000e+09	1.634435e-01
2.774000e+09	1.643881e-01
2.776000e+09	1.653465e-01
2.778000e+09	1.661977e-01
2.780000e+09	1.669727e-01
2.782000e+09	1.676751e-01
2.784000e+09	1.683256e-01
2.786000e+09	1.689449e-01
2.788000e+09	1.694397e-01
2.790000e+09	1.700037e-01
2.792000e+09	1.704743e-01
2.794000e+09	1.709414e-01
2.796000e+09	1.714085e-01
2.798000e+09	1.717960e-01
2.800000e+09	1.721628e-01
2.802000e+09	1.725572e-01
2.804000e+09	1.729344e-01
2.806000e+09	1.731697e-01
2.808000e+09	1.735537e-01
2.810000e+09	1.737786e-01
2.812000e+09	1.740796e-01
2.814000e+09	1.743184e-01
2.816000e+09	1.746575e-01
2.818000e+09	1.748409e-01
2.820000e+09	1.751073e-01
2.822000e+09	1.752318e-01
2.824000e+09	1.755052e-01
2.826000e+09	1.757024e-01
2.828000e+09	1.758650e-01
2.830000e+09	1.760761e-01
2.832000e+09	1.763010e-01
2.834000e+09	1.763875e-01
2.836000e+09	1.766297e-01
2.838000e+09	1.766678e-01
2.840000e+09	1.768823e-01
2.842000e+09	1.769826e-01
2.844000e+09	1.771799e-01
2.846000e+09	1.772110e-01
2.848000e+09	1.773805e-01
2.850000e+09	1.774601e-01
2.852000e+09	1.776712e-01
2.854000e+09	1.776573e-01
2.856000e+09	1.778580e-01
2.858000e+09	1.779203e-01
2.860000e+09	1.781210e-01
2.862000e+09	1.781002e-01
2.864000e+09	1.783390e-01
2.866000e+09	1.783390e-01
2.868000e+09	1.784739e-01
2.870000e+09	1.785396e-01
2.872000e+09	1.786919e-01
2.874000e+09	1.786642e-01
2.876000e+09	1.788614e-01
2.878000e+09	1.788476e-01
2.880000e+09	1.790137e-01
2.882000e+09	1.789133e-01
2.884000e+09	1.791279e-01
2.886000e+09	1.790967e-01
2.888000e+09	1.793182e-01
2.890000e+09	1.791798e-01
2.892000e+09	1.794358e-01
2.894000e+09	1.792870e-01
2.896000e+09	1.795500e-01
2.898000e+09	1.794842e-01
2.900000e+09	1.796884e-01
2.902000e+09	1.795984e-01
2.904000e+09	1.797887e-01
2.906000e+09	1.797403e-01
2.908000e+09	1.798821e-01
2.910000e+09	1.797783e-01
2.912000e+09	1.800240e-01
2.914000e+09	1.798475e-01
2.916000e+09	1.800655e-01
2.918000e+09	1.799929e-01
2.920000e+09	1.802143e-01
2.922000e+09	1.800551e-01
2.924000e+09	1.802766e-01
2.926000e+09	1.801866e-01
2.928000e+09	1.803977e-01
2.930000e+09	1.801970e-01
2.932000e+09	1.804358e-01
2.934000e+09	1.802974e-01
2.936000e+09	1.805326e-01
2.938000e+09	1.803562e-01
2.940000e+09	1.805949e-01
2.942000e+09	1.804496e-01
2.944000e+09	1.806157e-01
2.946000e+09	1.804565e-01
2.948000e+09	1.807195e-01
2.950000e+09	1.805050e-01
2.952000e+09	1.807714e-01
2.954000e+09	1.806641e-01
2.956000e+09	1.808544e-01
2.958000e+09	1.806745e-01
2.960000e+09	1.809167e-01
2.962000e+09	1.806814e-01
2.964000e+09	1.809997e-01
2.966000e+09	1.807368e-01
2.968000e+09	1.810482e-01
2.970000e+09	1.808337e-01
2.972000e+09	1.811105e-01
2.974000e+09	1.808440e-01
2.976000e+09	1.810966e-01
2.978000e+09	1.809409e-01
2.980000e+09	1.811970e-01
2.982000e+09	1.809375e-01
2.984000e+09	1.812489e-01
2.986000e+09	1.809963e-01
2.988000e+09	1.812004e-01
2.990000e+09	1.810862e-01
