#Saved Data from the class odmr_logic on 10.06.2022 at 17h29m34s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 5.0000000000000000e+02
#Number of frequency sweeps (#): 49
#Start Frequency (Hz): 2.8200000000000000e+09
#Stop Frequency (Hz): 2.9200000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.820000e+09	2.846265e+06
2.820500e+09	2.845325e+06
2.821000e+09	2.848510e+06
2.821500e+09	2.847846e+06
2.822000e+09	2.847307e+06
2.822500e+09	2.846004e+06
2.823000e+09	2.847132e+06
2.823500e+09	2.847315e+06
2.824000e+09	2.846311e+06
2.824500e+09	2.848051e+06
2.825000e+09	2.846074e+06
2.825500e+09	2.847231e+06
2.826000e+09	2.846032e+06
2.826500e+09	2.846948e+06
2.827000e+09	2.848874e+06
2.827500e+09	2.847105e+06
2.828000e+09	2.847545e+06
2.828500e+09	2.846375e+06
2.829000e+09	2.847157e+06
2.829500e+09	2.845260e+06
2.830000e+09	2.846460e+06
2.830500e+09	2.845797e+06
2.831000e+09	2.847585e+06
2.831500e+09	2.847660e+06
2.832000e+09	2.845962e+06
2.832500e+09	2.848455e+06
2.833000e+09	2.846482e+06
2.833500e+09	2.845215e+06
2.834000e+09	2.846399e+06
2.834500e+09	2.845391e+06
2.835000e+09	2.848016e+06
2.835500e+09	2.845000e+06
2.836000e+09	2.847100e+06
2.836500e+09	2.846465e+06
2.837000e+09	2.847297e+06
2.837500e+09	2.845842e+06
2.838000e+09	2.848319e+06
2.838500e+09	2.847272e+06
2.839000e+09	2.846960e+06
2.839500e+09	2.848672e+06
2.840000e+09	2.847017e+06
2.840500e+09	2.846256e+06
2.841000e+09	2.845926e+06
2.841500e+09	2.846573e+06
2.842000e+09	2.845868e+06
2.842500e+09	2.846018e+06
2.843000e+09	2.846092e+06
2.843500e+09	2.847065e+06
2.844000e+09	2.846410e+06
2.844500e+09	2.846265e+06
2.845000e+09	2.847219e+06
2.845500e+09	2.844031e+06
2.846000e+09	2.844640e+06
2.846500e+09	2.845188e+06
2.847000e+09	2.844619e+06
2.847500e+09	2.845714e+06
2.848000e+09	2.843633e+06
2.848500e+09	2.845922e+06
2.849000e+09	2.846094e+06
2.849500e+09	2.842357e+06
2.850000e+09	2.844542e+06
2.850500e+09	2.844885e+06
2.851000e+09	2.842027e+06
2.851500e+09	2.842716e+06
2.852000e+09	2.843151e+06
2.852500e+09	2.842643e+06
2.853000e+09	2.842455e+06
2.853500e+09	2.841036e+06
2.854000e+09	2.839342e+06
2.854500e+09	2.837251e+06
2.855000e+09	2.834671e+06
2.855500e+09	2.829250e+06
2.856000e+09	2.829681e+06
2.856500e+09	2.833014e+06
2.857000e+09	2.832332e+06
2.857500e+09	2.828932e+06
2.858000e+09	2.827181e+06
2.858500e+09	2.832495e+06
2.859000e+09	2.833506e+06
2.859500e+09	2.830627e+06
2.860000e+09	2.828219e+06
2.860500e+09	2.833075e+06
2.861000e+09	2.837655e+06
2.861500e+09	2.839483e+06
2.862000e+09	2.838879e+06
2.862500e+09	2.838917e+06
2.863000e+09	2.841725e+06
2.863500e+09	2.839830e+06
2.864000e+09	2.839219e+06
2.864500e+09	2.838906e+06
2.865000e+09	2.835607e+06
2.865500e+09	2.835022e+06
2.866000e+09	2.833487e+06
2.866500e+09	2.836161e+06
2.867000e+09	2.837375e+06
2.867500e+09	2.838380e+06
2.868000e+09	2.836289e+06
2.868500e+09	2.838514e+06
2.869000e+09	2.838822e+06
2.869500e+09	2.838243e+06
2.870000e+09	2.839394e+06
2.870500e+09	2.842687e+06
2.871000e+09	2.840982e+06
2.871500e+09	2.839882e+06
2.872000e+09	2.837932e+06
2.872500e+09	2.837785e+06
2.873000e+09	2.835972e+06
2.873500e+09	2.838157e+06
2.874000e+09	2.837005e+06
2.874500e+09	2.837130e+06
2.875000e+09	2.835655e+06
2.875500e+09	2.835852e+06
2.876000e+09	2.837942e+06
2.876500e+09	2.838019e+06
2.877000e+09	2.838118e+06
2.877500e+09	2.839089e+06
2.878000e+09	2.839935e+06
2.878500e+09	2.840216e+06
2.879000e+09	2.840174e+06
2.879500e+09	2.839359e+06
2.880000e+09	2.837677e+06
2.880500e+09	2.834000e+06
2.881000e+09	2.826778e+06
2.881500e+09	2.826345e+06
2.882000e+09	2.831345e+06
2.882500e+09	2.831674e+06
2.883000e+09	2.827759e+06
2.883500e+09	2.826759e+06
2.884000e+09	2.831170e+06
2.884500e+09	2.832138e+06
2.885000e+09	2.829725e+06
2.885500e+09	2.827616e+06
2.886000e+09	2.831330e+06
2.886500e+09	2.835961e+06
2.887000e+09	2.840073e+06
2.887500e+09	2.840960e+06
2.888000e+09	2.841309e+06
2.888500e+09	2.842371e+06
2.889000e+09	2.843007e+06
2.889500e+09	2.842982e+06
2.890000e+09	2.843349e+06
2.890500e+09	2.841354e+06
2.891000e+09	2.843436e+06
2.891500e+09	2.843847e+06
2.892000e+09	2.844557e+06
2.892500e+09	2.843238e+06
2.893000e+09	2.844239e+06
2.893500e+09	2.845009e+06
2.894000e+09	2.844858e+06
2.894500e+09	2.845185e+06
2.895000e+09	2.844783e+06
2.895500e+09	2.842962e+06
2.896000e+09	2.843901e+06
2.896500e+09	2.844558e+06
2.897000e+09	2.845011e+06
2.897500e+09	2.843893e+06
2.898000e+09	2.845252e+06
2.898500e+09	2.846016e+06
2.899000e+09	2.843753e+06
2.899500e+09	2.846261e+06
2.900000e+09	2.844983e+06
2.900500e+09	2.844981e+06
2.901000e+09	2.841759e+06
2.901500e+09	2.844824e+06
2.902000e+09	2.845118e+06
2.902500e+09	2.844863e+06
2.903000e+09	2.844554e+06
2.903500e+09	2.843909e+06
2.904000e+09	2.844635e+06
2.904500e+09	2.845272e+06
2.905000e+09	2.844081e+06
2.905500e+09	2.844772e+06
2.906000e+09	2.845441e+06
2.906500e+09	2.843408e+06
2.907000e+09	2.844312e+06
2.907500e+09	2.842644e+06
2.908000e+09	2.843768e+06
2.908500e+09	2.844360e+06
2.909000e+09	2.844812e+06
2.909500e+09	2.843915e+06
2.910000e+09	2.841580e+06
2.910500e+09	2.845860e+06
2.911000e+09	2.844423e+06
2.911500e+09	2.843773e+06
2.912000e+09	2.844594e+06
2.912500e+09	2.844080e+06
2.913000e+09	2.843857e+06
2.913500e+09	2.845293e+06
2.914000e+09	2.845874e+06
2.914500e+09	2.843139e+06
2.915000e+09	2.844012e+06
2.915500e+09	2.843481e+06
2.916000e+09	2.844183e+06
2.916500e+09	2.843796e+06
2.917000e+09	2.844393e+06
2.917500e+09	2.844055e+06
2.918000e+09	2.843603e+06
2.918500e+09	2.844179e+06
2.919000e+09	2.845345e+06
2.919500e+09	2.845434e+06
2.920000e+09	2.845597e+06
