#Saved Data from the class odmr_logic on 02.08.2022 at 12h38m26s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -3.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 28
#Start Frequency (Hz): 2.4500000000000000e+09
#Stop Frequency (Hz): 3.2900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.450000e+09	2.312383e-01
2.452000e+09	2.393585e-01
2.454000e+09	2.437534e-01
2.456000e+09	2.482944e-01
2.458000e+09	2.511188e-01
2.460000e+09	2.545763e-01
2.462000e+09	2.564146e-01
2.464000e+09	2.592147e-01
2.466000e+09	2.607852e-01
2.468000e+09	2.630861e-01
2.470000e+09	2.643644e-01
2.472000e+09	2.664219e-01
2.474000e+09	2.672984e-01
2.476000e+09	2.692098e-01
2.478000e+09	2.698185e-01
2.480000e+09	2.714985e-01
2.482000e+09	2.720342e-01
2.484000e+09	2.737020e-01
2.486000e+09	2.741403e-01
2.488000e+09	2.755769e-01
2.490000e+09	2.758812e-01
2.492000e+09	2.772082e-01
2.494000e+09	2.774882e-01
2.496000e+09	2.786691e-01
2.498000e+09	2.787178e-01
2.500000e+09	2.800692e-01
2.502000e+09	2.800448e-01
2.504000e+09	2.812014e-01
2.506000e+09	2.812379e-01
2.508000e+09	2.823823e-01
2.510000e+09	2.823092e-01
2.512000e+09	2.834658e-01
2.514000e+09	2.832466e-01
2.516000e+09	2.842936e-01
2.518000e+09	2.842206e-01
2.520000e+09	2.851702e-01
2.522000e+09	2.849997e-01
2.524000e+09	2.859859e-01
2.526000e+09	2.858641e-01
2.528000e+09	2.867894e-01
2.530000e+09	2.866189e-01
2.532000e+09	2.874589e-01
2.534000e+09	2.871546e-01
2.536000e+09	2.881163e-01
2.538000e+09	2.878607e-01
2.540000e+09	2.886155e-01
2.542000e+09	2.882746e-01
2.544000e+09	2.892120e-01
2.546000e+09	2.889320e-01
2.548000e+09	2.897842e-01
2.550000e+09	2.893825e-01
2.552000e+09	2.902468e-01
2.554000e+09	2.898938e-01
2.556000e+09	2.907703e-01
2.558000e+09	2.902103e-01
2.560000e+09	2.910625e-01
2.562000e+09	2.907825e-01
2.564000e+09	2.915130e-01
2.566000e+09	2.912086e-01
2.568000e+09	2.919756e-01
2.570000e+09	2.914643e-01
2.572000e+09	2.924869e-01
2.574000e+09	2.918051e-01
2.576000e+09	2.927304e-01
2.578000e+09	2.921947e-01
2.580000e+09	2.931565e-01
2.582000e+09	2.924625e-01
2.584000e+09	2.935217e-01
2.586000e+09	2.927791e-01
2.588000e+09	2.936921e-01
2.590000e+09	2.930834e-01
2.592000e+09	2.939235e-01
2.594000e+09	2.933391e-01
2.596000e+09	2.942765e-01
2.598000e+09	2.935461e-01
2.600000e+09	2.946052e-01
2.602000e+09	2.938991e-01
2.604000e+09	2.947391e-01
2.606000e+09	2.941791e-01
2.608000e+09	2.950922e-01
2.610000e+09	2.944226e-01
2.612000e+09	2.952504e-01
2.614000e+09	2.946539e-01
2.616000e+09	2.954939e-01
2.618000e+09	2.949217e-01
2.620000e+09	2.957496e-01
2.622000e+09	2.949826e-01
2.624000e+09	2.959200e-01
2.626000e+09	2.952383e-01
2.628000e+09	2.961148e-01
2.630000e+09	2.953113e-01
2.632000e+09	2.962487e-01
2.634000e+09	2.955913e-01
2.636000e+09	2.963826e-01
2.638000e+09	2.957252e-01
2.640000e+09	2.966383e-01
2.642000e+09	2.959079e-01
2.644000e+09	2.968696e-01
2.646000e+09	2.960418e-01
2.648000e+09	2.970157e-01
2.650000e+09	2.961757e-01
2.652000e+09	2.971253e-01
2.654000e+09	2.964313e-01
2.656000e+09	2.972957e-01
2.658000e+09	2.964192e-01
2.660000e+09	2.974296e-01
2.662000e+09	2.966261e-01
2.664000e+09	2.976001e-01
2.666000e+09	2.968087e-01
2.668000e+09	2.976975e-01
2.670000e+09	2.968696e-01
2.672000e+09	2.977949e-01
2.674000e+09	2.969670e-01
2.676000e+09	2.980383e-01
2.678000e+09	2.971374e-01
