#Saved Data from the class odmr_logic on 02.08.2022 at 10h49m25s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 28
#Start Frequency (Hz): 2.4500000000000000e+09
#Stop Frequency (Hz): 3.2900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.450000e+09	6.251216e+06
2.452000e+09	6.248521e+06
2.454000e+09	6.246174e+06
2.456000e+09	6.248464e+06
2.458000e+09	6.249334e+06
2.460000e+09	6.244861e+06
2.462000e+09	6.247043e+06
2.464000e+09	6.249225e+06
2.466000e+09	6.249102e+06
2.468000e+09	6.247888e+06
2.470000e+09	6.244850e+06
2.472000e+09	6.248267e+06
2.474000e+09	6.245190e+06
2.476000e+09	6.248162e+06
2.478000e+09	6.245144e+06
2.480000e+09	6.245241e+06
2.482000e+09	6.247944e+06
2.484000e+09	6.246190e+06
2.486000e+09	6.243143e+06
2.488000e+09	6.245110e+06
2.490000e+09	6.247821e+06
2.492000e+09	6.246454e+06
2.494000e+09	6.244161e+06
2.496000e+09	6.248324e+06
2.498000e+09	6.247036e+06
2.500000e+09	6.245279e+06
2.502000e+09	6.245396e+06
2.504000e+09	6.244723e+06
2.506000e+09	6.246270e+06
2.508000e+09	6.245569e+06
2.510000e+09	6.247382e+06
2.512000e+09	6.245259e+06
2.514000e+09	6.244763e+06
2.516000e+09	6.245414e+06
2.518000e+09	6.248773e+06
2.520000e+09	6.252252e+06
2.522000e+09	6.247775e+06
2.524000e+09	6.247902e+06
2.526000e+09	6.250984e+06
2.528000e+09	6.249988e+06
2.530000e+09	6.246249e+06
2.532000e+09	6.249481e+06
2.534000e+09	6.244702e+06
2.536000e+09	6.250064e+06
2.538000e+09	6.244066e+06
2.540000e+09	6.247521e+06
2.542000e+09	6.250047e+06
2.544000e+09	6.251053e+06
2.546000e+09	6.248092e+06
2.548000e+09	6.246105e+06
2.550000e+09	6.246036e+06
2.552000e+09	6.247221e+06
2.554000e+09	6.249881e+06
2.556000e+09	6.245936e+06
2.558000e+09	6.249050e+06
2.560000e+09	6.247624e+06
2.562000e+09	6.245241e+06
2.564000e+09	6.247055e+06
2.566000e+09	6.245810e+06
2.568000e+09	6.246751e+06
2.570000e+09	6.248033e+06
2.572000e+09	6.245150e+06
2.574000e+09	6.247536e+06
2.576000e+09	6.246732e+06
2.578000e+09	6.245164e+06
2.580000e+09	6.246694e+06
2.582000e+09	6.248589e+06
2.584000e+09	6.245637e+06
2.586000e+09	6.246784e+06
2.588000e+09	6.244848e+06
2.590000e+09	6.246642e+06
2.592000e+09	6.242893e+06
2.594000e+09	6.244223e+06
2.596000e+09	6.244537e+06
2.598000e+09	6.246973e+06
2.600000e+09	6.244887e+06
2.602000e+09	6.247472e+06
2.604000e+09	6.246740e+06
2.606000e+09	6.245968e+06
2.608000e+09	6.248054e+06
2.610000e+09	6.247304e+06
2.612000e+09	6.248122e+06
2.614000e+09	6.244533e+06
2.616000e+09	6.246601e+06
2.618000e+09	6.249641e+06
2.620000e+09	6.247721e+06
2.622000e+09	6.245916e+06
2.624000e+09	6.249121e+06
2.626000e+09	6.246487e+06
2.628000e+09	6.247078e+06
2.630000e+09	6.248012e+06
2.632000e+09	6.245619e+06
2.634000e+09	6.246564e+06
2.636000e+09	6.244971e+06
2.638000e+09	6.247025e+06
2.640000e+09	6.246585e+06
2.642000e+09	6.243243e+06
2.644000e+09	6.243844e+06
2.646000e+09	6.240823e+06
2.648000e+09	6.238645e+06
2.650000e+09	6.232839e+06
2.652000e+09	6.220631e+06
2.654000e+09	6.209047e+06
2.656000e+09	6.176303e+06
2.658000e+09	6.165208e+06
2.660000e+09	6.167618e+06
2.662000e+09	6.196304e+06
2.664000e+09	6.215402e+06
2.666000e+09	6.236409e+06
2.668000e+09	6.239469e+06
2.670000e+09	6.238487e+06
2.672000e+09	6.242416e+06
2.674000e+09	6.243640e+06
2.676000e+09	6.243433e+06
2.678000e+09	6.245055e+06
2.680000e+09	6.243682e+06
2.682000e+09	6.245092e+06
2.684000e+09	6.246261e+06
2.686000e+09	6.247118e+06
2.688000e+09	6.246899e+06
2.690000e+09	6.243711e+06
2.692000e+09	6.246633e+06
2.694000e+09	6.246504e+06
2.696000e+09	6.246680e+06
2.698000e+09	6.248777e+06
2.700000e+09	6.245510e+06
2.702000e+09	6.246127e+06
2.704000e+09	6.245957e+06
2.706000e+09	6.246238e+06
2.708000e+09	6.247873e+06
2.710000e+09	6.246701e+06
2.712000e+09	6.246805e+06
2.714000e+09	6.248047e+06
2.716000e+09	6.245590e+06
2.718000e+09	6.248725e+06
2.720000e+09	6.246663e+06
2.722000e+09	6.245647e+06
2.724000e+09	6.245368e+06
2.726000e+09	6.245555e+06
2.728000e+09	6.247352e+06
2.730000e+09	6.247070e+06
2.732000e+09	6.244362e+06
2.734000e+09	6.245729e+06
2.736000e+09	6.246733e+06
2.738000e+09	6.246885e+06
2.740000e+09	6.249180e+06
2.742000e+09	6.244215e+06
2.744000e+09	6.244962e+06
2.746000e+09	6.246567e+06
2.748000e+09	6.247268e+06
2.750000e+09	6.246045e+06
2.752000e+09	6.250516e+06
2.754000e+09	6.246762e+06
2.756000e+09	6.248146e+06
2.758000e+09	6.248656e+06
2.760000e+09	6.245897e+06
2.762000e+09	6.245049e+06
2.764000e+09	6.247912e+06
2.766000e+09	6.246575e+06
2.768000e+09	6.244175e+06
2.770000e+09	6.247361e+06
2.772000e+09	6.246267e+06
2.774000e+09	6.246561e+06
2.776000e+09	6.247385e+06
2.778000e+09	6.245276e+06
2.780000e+09	6.243497e+06
2.782000e+09	6.246087e+06
2.784000e+09	6.246552e+06
2.786000e+09	6.245459e+06
2.788000e+09	6.244689e+06
2.790000e+09	6.244602e+06
2.792000e+09	6.244950e+06
2.794000e+09	6.247447e+06
2.796000e+09	6.244320e+06
2.798000e+09	6.246641e+06
2.800000e+09	6.246365e+06
2.802000e+09	6.245423e+06
2.804000e+09	6.246056e+06
2.806000e+09	6.247643e+06
2.808000e+09	6.245457e+06
2.810000e+09	6.246133e+06
2.812000e+09	6.243082e+06
2.814000e+09	6.244404e+06
2.816000e+09	6.246475e+06
2.818000e+09	6.246511e+06
2.820000e+09	6.245958e+06
2.822000e+09	6.246073e+06
2.824000e+09	6.245108e+06
2.826000e+09	6.246278e+06
2.828000e+09	6.244919e+06
2.830000e+09	6.245687e+06
2.832000e+09	6.245578e+06
2.834000e+09	6.248285e+06
2.836000e+09	6.244856e+06
2.838000e+09	6.246461e+06
