#Saved Data from the class odmr_logic on 15.07.2022 at 16h26m31s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.019446e+06
2.752000e+09	2.019282e+06
2.754000e+09	2.020780e+06
2.756000e+09	2.019842e+06
2.758000e+09	2.020130e+06
2.760000e+09	2.019686e+06
2.762000e+09	2.020529e+06
2.764000e+09	2.019530e+06
2.766000e+09	2.019233e+06
2.768000e+09	2.019410e+06
2.770000e+09	2.019053e+06
2.772000e+09	2.018006e+06
2.774000e+09	2.018155e+06
2.776000e+09	2.013406e+06
2.778000e+09	2.011395e+06
2.780000e+09	2.011148e+06
2.782000e+09	2.014371e+06
2.784000e+09	2.016909e+06
2.786000e+09	2.019384e+06
2.788000e+09	2.019852e+06
2.790000e+09	2.019323e+06
2.792000e+09	2.018995e+06
2.794000e+09	2.019627e+06
2.796000e+09	2.019671e+06
2.798000e+09	2.020662e+06
2.800000e+09	2.021071e+06
2.802000e+09	2.020688e+06
2.804000e+09	2.021394e+06
2.806000e+09	2.019759e+06
2.808000e+09	2.018764e+06
2.810000e+09	2.017891e+06
2.812000e+09	2.016088e+06
2.814000e+09	2.009283e+06
2.816000e+09	2.006973e+06
2.818000e+09	2.009330e+06
2.820000e+09	2.014874e+06
2.822000e+09	2.015852e+06
2.824000e+09	2.016127e+06
2.826000e+09	2.016323e+06
2.828000e+09	2.018758e+06
2.830000e+09	2.019049e+06
2.832000e+09	2.019655e+06
2.834000e+09	2.020016e+06
2.836000e+09	2.020883e+06
2.838000e+09	2.019299e+06
2.840000e+09	2.019064e+06
2.842000e+09	2.020811e+06
2.844000e+09	2.018229e+06
2.846000e+09	2.020688e+06
2.848000e+09	2.019879e+06
2.850000e+09	2.020847e+06
2.852000e+09	2.018810e+06
2.854000e+09	2.018576e+06
2.856000e+09	2.015518e+06
2.858000e+09	2.014747e+06
2.860000e+09	2.015672e+06
2.862000e+09	2.018216e+06
2.864000e+09	2.018851e+06
2.866000e+09	2.018758e+06
2.868000e+09	2.019563e+06
2.870000e+09	2.019645e+06
2.872000e+09	2.020927e+06
2.874000e+09	2.020032e+06
2.876000e+09	2.019624e+06
2.878000e+09	2.019968e+06
2.880000e+09	2.020352e+06
2.882000e+09	2.020012e+06
2.884000e+09	2.019339e+06
2.886000e+09	2.019140e+06
2.888000e+09	2.018036e+06
2.890000e+09	2.017294e+06
2.892000e+09	2.015141e+06
2.894000e+09	2.015203e+06
2.896000e+09	2.014991e+06
2.898000e+09	2.018048e+06
2.900000e+09	2.020218e+06
2.902000e+09	2.020633e+06
2.904000e+09	2.020559e+06
2.906000e+09	2.020352e+06
2.908000e+09	2.020516e+06
2.910000e+09	2.020341e+06
2.912000e+09	2.020520e+06
2.914000e+09	2.020776e+06
2.916000e+09	2.020625e+06
2.918000e+09	2.018436e+06
2.920000e+09	2.020237e+06
2.922000e+09	2.019005e+06
2.924000e+09	2.015148e+06
2.926000e+09	2.015338e+06
2.928000e+09	2.015871e+06
2.930000e+09	2.013476e+06
2.932000e+09	2.013316e+06
2.934000e+09	2.013629e+06
2.936000e+09	2.013737e+06
2.938000e+09	2.017871e+06
2.940000e+09	2.018386e+06
2.942000e+09	2.019704e+06
2.944000e+09	2.020311e+06
2.946000e+09	2.019788e+06
2.948000e+09	2.019047e+06
2.950000e+09	2.018992e+06
2.952000e+09	2.020232e+06
2.954000e+09	2.020012e+06
2.956000e+09	2.019775e+06
2.958000e+09	2.019021e+06
2.960000e+09	2.018381e+06
2.962000e+09	2.012928e+06
2.964000e+09	2.012189e+06
2.966000e+09	2.013379e+06
2.968000e+09	2.016533e+06
2.970000e+09	2.019570e+06
2.972000e+09	2.018525e+06
2.974000e+09	2.020346e+06
2.976000e+09	2.021056e+06
2.978000e+09	2.020271e+06
2.980000e+09	2.019986e+06
2.982000e+09	2.021764e+06
2.984000e+09	2.019895e+06
2.986000e+09	2.020289e+06
2.988000e+09	2.020124e+06
2.990000e+09	2.019405e+06
