#Saved Data from the class odmr_logic on 28.07.2022 at 13h09m54s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -5.0000000000000000e+00
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequencies (Hz): [2750000000.0]
#Stop Frequencies (Hz): [2990000000.0]
#Step sizes (Hz): [2000000.0]
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#
#Data:
#=====
#count data (counts/s)
2.923900e+06	2.926860e+06	2.927700e+06	2.907800e+06	2.920620e+06	2.916520e+06	2.916680e+06	2.913140e+06	2.912880e+06	2.931780e+06	2.919240e+06	2.921580e+06	2.928680e+06	2.926940e+06	2.917160e+06	2.929960e+06	2.921080e+06	2.918440e+06	2.904160e+06	2.907280e+06	2.916240e+06	2.916740e+06	2.909180e+06	2.918240e+06	2.906840e+06	2.918300e+06	2.897220e+06	2.899740e+06	2.905020e+06	2.911840e+06	2.915380e+06	2.917640e+06	2.902240e+06	2.920620e+06	2.922260e+06	2.921300e+06	2.908860e+06	2.915720e+06	2.895780e+06	2.916600e+06	2.904640e+06	2.901440e+06	2.895780e+06	2.895660e+06	2.893760e+06	2.888180e+06	2.870520e+06	2.872760e+06	2.844220e+06	2.839260e+06	2.823540e+06	2.819400e+06	2.816180e+06	2.835880e+06	2.846220e+06	2.865220e+06	2.865200e+06	2.901780e+06	2.895440e+06	2.900180e+06	2.902040e+06	2.910480e+06	2.908700e+06	2.888360e+06	2.884540e+06	2.871640e+06	2.857460e+06	2.856480e+06	2.830020e+06	2.827620e+06	2.822700e+06	2.837540e+06	2.842720e+06	2.853100e+06	2.863400e+06	2.877080e+06	2.894100e+06	2.897560e+06	2.895220e+06	2.916400e+06	2.905440e+06	2.901000e+06	2.910300e+06	2.910360e+06	2.920140e+06	2.920280e+06	2.902800e+06	2.905500e+06	2.903760e+06	2.913000e+06	2.909380e+06	2.915820e+06	2.907720e+06	2.908780e+06	2.911220e+06	2.922080e+06	2.912980e+06	2.902440e+06	2.924860e+06	2.921620e+06	2.907900e+06	2.919900e+06	2.923000e+06	2.926520e+06	2.914620e+06	2.920940e+06	2.922240e+06	2.930260e+06	2.925600e+06	2.928180e+06	2.928700e+06	2.922680e+06	2.924020e+06	2.916600e+06	2.921420e+06	2.929840e+06	2.923860e+06	2.912260e+06	2.936500e+06	2.916240e+06	2.923020e+06
2.921980e+06	2.921760e+06	2.921740e+06	2.915740e+06	2.916920e+06	2.921780e+06	2.916440e+06	2.911640e+06	2.919060e+06	2.921340e+06	2.919080e+06	2.914840e+06	2.916220e+06	2.914200e+06	2.915500e+06	2.916780e+06	2.913920e+06	2.917620e+06	2.910400e+06	2.918820e+06	2.911100e+06	2.904620e+06	2.906040e+06	2.906440e+06	2.915660e+06	2.912620e+06	2.907080e+06	2.913940e+06	2.902500e+06	2.904280e+06	2.914080e+06	2.901680e+06	2.917780e+06	2.919180e+06	2.905760e+06	2.908120e+06	2.908760e+06	2.911340e+06	2.895460e+06	2.910820e+06	2.913960e+06	2.908060e+06	2.904640e+06	2.885640e+06	2.899400e+06	2.877700e+06	2.861740e+06	2.864460e+06	2.845040e+06	2.840440e+06	2.823460e+06	2.828140e+06	2.822320e+06	2.834480e+06	2.839880e+06	2.854240e+06	2.883320e+06	2.895480e+06	2.896460e+06	2.890340e+06	2.902720e+06	2.903000e+06	2.891000e+06	2.899320e+06	2.881840e+06	2.865240e+06	2.858540e+06	2.831840e+06	2.822160e+06	2.833020e+06	2.815540e+06	2.836480e+06	2.853380e+06	2.856160e+06	2.878760e+06	2.865880e+06	2.879480e+06	2.895300e+06	2.894100e+06	2.903980e+06	2.909940e+06	2.912460e+06	2.898540e+06	2.910840e+06	2.900160e+06	2.899800e+06	2.891760e+06	2.913980e+06	2.915460e+06	2.911380e+06	2.918100e+06	2.921140e+06	2.904180e+06	2.923360e+06	2.903780e+06	2.923740e+06	2.904460e+06	2.918640e+06	2.913920e+06	2.913420e+06	2.914960e+06	2.905340e+06	2.923460e+06	2.928380e+06	2.925260e+06	2.913400e+06	2.909980e+06	2.925960e+06	2.928200e+06	2.917960e+06	2.915460e+06	2.924120e+06	2.930540e+06	2.926400e+06	2.918140e+06	2.918440e+06	2.934600e+06	2.928800e+06	2.918180e+06	2.918300e+06	2.916140e+06
2.921160e+06	2.923660e+06	2.916180e+06	2.930640e+06	2.928440e+06	2.911460e+06	2.926120e+06	2.914760e+06	2.922400e+06	2.928260e+06	2.913200e+06	2.920460e+06	2.918560e+06	2.918500e+06	2.914540e+06	2.927140e+06	2.918340e+06	2.906760e+06	2.916720e+06	2.915160e+06	2.914740e+06	2.906380e+06	2.901180e+06	2.900060e+06	2.909780e+06	2.902880e+06	2.904960e+06	2.917400e+06	2.912700e+06	2.904340e+06	2.912020e+06	2.923400e+06	2.906400e+06	2.919160e+06	2.913180e+06	2.901280e+06	2.902120e+06	2.911820e+06	2.901800e+06	2.898700e+06	2.911640e+06	2.902760e+06	2.910280e+06	2.891740e+06	2.900540e+06	2.878560e+06	2.878820e+06	2.867540e+06	2.839880e+06	2.834940e+06	2.829540e+06	2.823400e+06	2.819680e+06	2.828300e+06	2.843380e+06	2.867920e+06	2.862360e+06	2.884120e+06	2.893060e+06	2.905140e+06	2.897460e+06	2.891720e+06	2.905240e+06	2.895660e+06	2.885340e+06	2.870800e+06	2.854400e+06	2.838200e+06	2.824460e+06	2.828620e+06	2.825460e+06	2.825820e+06	2.836240e+06	2.852920e+06	2.880040e+06	2.870320e+06	2.879900e+06	2.884200e+06	2.891740e+06	2.912220e+06	2.904940e+06	2.911240e+06	2.894920e+06	2.897980e+06	2.914200e+06	2.904720e+06	2.909480e+06	2.913240e+06	2.902820e+06	2.909900e+06	2.906340e+06	2.901960e+06	2.906060e+06	2.899260e+06	2.910220e+06	2.910920e+06	2.905920e+06	2.918120e+06	2.914080e+06	2.915560e+06	2.904920e+06	2.909220e+06	2.911040e+06	2.909720e+06	2.912400e+06	2.911880e+06	2.918700e+06	2.913060e+06	2.928780e+06	2.911900e+06	2.918740e+06	2.924020e+06	2.920240e+06	2.923180e+06	2.918020e+06	2.915000e+06	2.920340e+06	2.911300e+06	2.919900e+06	2.927120e+06	2.930940e+06
2.921820e+06	2.919200e+06	2.928040e+06	2.926000e+06	2.928180e+06	2.917140e+06	2.921840e+06	2.915220e+06	2.917700e+06	2.906640e+06	2.912760e+06	2.919180e+06	2.930380e+06	2.911600e+06	2.917640e+06	2.922280e+06	2.922300e+06	2.917480e+06	2.907220e+06	2.901300e+06	2.913360e+06	2.911240e+06	2.902640e+06	2.900800e+06	2.910840e+06	2.900320e+06	2.903680e+06	2.919000e+06	2.911380e+06	2.904240e+06	2.916340e+06	2.909180e+06	2.903300e+06	2.921680e+06	2.912800e+06	2.906420e+06	2.906640e+06	2.901780e+06	2.911200e+06	2.893800e+06	2.904640e+06	2.901500e+06	2.892060e+06	2.897700e+06	2.895540e+06	2.888420e+06	2.860860e+06	2.846480e+06	2.846920e+06	2.842860e+06	2.822000e+06	2.820660e+06	2.819800e+06	2.828620e+06	2.826320e+06	2.860500e+06	2.876700e+06	2.890040e+06	2.891440e+06	2.916860e+06	2.899060e+06	2.898800e+06	2.896100e+06	2.888860e+06	2.890860e+06	2.865180e+06	2.849760e+06	2.849760e+06	2.825060e+06	2.826840e+06	2.838020e+06	2.825380e+06	2.846500e+06	2.853980e+06	2.877420e+06	2.881420e+06	2.874640e+06	2.907540e+06	2.896980e+06	2.907280e+06	2.909740e+06	2.916160e+06	2.902380e+06	2.906060e+06	2.911080e+06	2.904040e+06	2.903080e+06	2.904600e+06	2.899280e+06	2.895160e+06	2.903680e+06	2.900940e+06	2.915060e+06	2.902740e+06	2.919020e+06	2.915720e+06	2.907560e+06	2.914240e+06	2.907640e+06	2.912440e+06	2.906920e+06	2.912460e+06	2.916800e+06	2.921580e+06	2.922340e+06	2.908640e+06	2.902700e+06	2.913220e+06	2.914260e+06	2.920500e+06	2.905180e+06	2.919680e+06	2.912300e+06	2.924660e+06	2.903120e+06	2.930100e+06	2.921160e+06	2.922420e+06	2.911800e+06	2.925760e+06	2.915640e+06
2.917240e+06	2.919740e+06	2.910620e+06	2.907460e+06	2.925500e+06	2.905600e+06	2.916620e+06	2.910400e+06	2.917960e+06	2.913980e+06	2.919520e+06	2.916900e+06	2.916120e+06	2.919020e+06	2.918540e+06	2.899500e+06	2.920040e+06	2.909080e+06	2.913740e+06	2.915560e+06	2.902560e+06	2.910960e+06	2.901840e+06	2.913620e+06	2.912720e+06	2.899360e+06	2.890080e+06	2.909220e+06	2.905280e+06	2.907040e+06	2.903880e+06	2.919780e+06	2.900140e+06	2.915740e+06	2.915380e+06	2.903380e+06	2.914160e+06	2.909480e+06	2.912400e+06	2.920280e+06	2.907320e+06	2.898860e+06	2.900500e+06	2.885020e+06	2.882140e+06	2.876720e+06	2.866940e+06	2.841600e+06	2.843700e+06	2.830240e+06	2.828300e+06	2.811200e+06	2.809880e+06	2.832100e+06	2.838540e+06	2.861720e+06	2.858660e+06	2.882240e+06	2.883440e+06	2.888340e+06	2.911440e+06	2.896200e+06	2.898640e+06	2.891780e+06	2.880440e+06	2.862180e+06	2.842800e+06	2.830680e+06	2.805200e+06	2.812080e+06	2.835760e+06	2.826040e+06	2.842760e+06	2.851720e+06	2.871300e+06	2.871120e+06	2.880520e+06	2.890480e+06	2.889900e+06	2.903300e+06	2.888700e+06	2.895820e+06	2.911000e+06	2.896520e+06	2.909480e+06	2.905060e+06	2.894000e+06	2.899980e+06	2.893480e+06	2.907680e+06	2.915740e+06	2.902720e+06	2.909620e+06	2.907260e+06	2.902040e+06	2.895920e+06	2.901300e+06	2.909360e+06	2.909220e+06	2.911200e+06	2.910900e+06	2.909280e+06	2.916400e+06	2.914280e+06	2.924620e+06	2.911580e+06	2.904820e+06	2.912240e+06	2.903320e+06	2.917000e+06	2.913660e+06	2.914760e+06	2.918000e+06	2.915300e+06	2.920000e+06	2.909160e+06	2.917300e+06	2.911980e+06	2.915240e+06	2.919980e+06	2.905220e+06
2.919600e+06	2.920060e+06	2.913920e+06	2.917100e+06	2.899680e+06	2.903280e+06	2.916980e+06	2.906820e+06	2.916060e+06	2.904600e+06	2.896880e+06	2.922180e+06	2.915840e+06	2.905740e+06	2.920100e+06	2.904620e+06	2.903740e+06	2.905060e+06	2.914560e+06	2.921720e+06	2.904260e+06	2.916640e+06	2.904000e+06	2.911280e+06	2.903960e+06	2.900800e+06	2.907120e+06	2.904200e+06	2.898940e+06	2.903000e+06	2.893080e+06	2.909260e+06	2.916680e+06	2.905540e+06	2.905360e+06	2.910920e+06	2.918500e+06	2.904180e+06	2.911360e+06	2.898480e+06	2.904980e+06	2.901020e+06	2.891800e+06	2.874400e+06	2.891380e+06	2.886100e+06	2.860680e+06	2.854400e+06	2.847400e+06	2.829960e+06	2.825940e+06	2.821920e+06	2.822220e+06	2.827140e+06	2.842660e+06	2.858840e+06	2.864700e+06	2.881660e+06	2.894300e+06	2.899480e+06	2.897260e+06	2.890400e+06	2.892660e+06	2.883320e+06	2.886480e+06	2.862540e+06	2.853540e+06	2.840120e+06	2.819400e+06	2.826660e+06	2.814680e+06	2.823580e+06	2.841740e+06	2.850580e+06	2.863660e+06	2.875900e+06	2.874740e+06	2.903100e+06	2.897360e+06	2.900980e+06	2.915480e+06	2.893680e+06	2.906460e+06	2.893520e+06	2.911280e+06	2.909860e+06	2.901680e+06	2.912960e+06	2.890260e+06	2.906360e+06	2.903700e+06	2.921820e+06	2.893840e+06	2.900040e+06	2.910200e+06	2.892120e+06	2.912200e+06	2.897600e+06	2.907460e+06	2.908120e+06	2.911460e+06	2.910320e+06	2.909900e+06	2.904520e+06	2.920220e+06	2.916600e+06	2.911740e+06	2.907880e+06	2.908480e+06	2.905600e+06	2.908380e+06	2.922340e+06	2.903680e+06	2.921120e+06	2.908460e+06	2.900360e+06	2.917800e+06	2.910960e+06	2.918280e+06	2.918920e+06	2.918960e+06
2.902100e+06	2.904800e+06	2.916760e+06	2.908200e+06	2.919280e+06	2.906100e+06	2.922860e+06	2.914260e+06	2.917640e+06	2.909320e+06	2.912920e+06	2.923480e+06	2.908380e+06	2.918860e+06	2.906180e+06	2.904920e+06	2.912740e+06	2.895740e+06	2.917960e+06	2.903360e+06	2.893220e+06	2.903900e+06	2.913240e+06	2.898480e+06	2.903540e+06	2.906580e+06	2.892360e+06	2.902660e+06	2.898180e+06	2.898660e+06	2.903440e+06	2.902360e+06	2.903740e+06	2.909720e+06	2.898460e+06	2.916140e+06	2.915720e+06	2.900300e+06	2.911760e+06	2.908340e+06	2.891300e+06	2.899740e+06	2.891900e+06	2.890360e+06	2.875820e+06	2.877400e+06	2.873100e+06	2.850320e+06	2.842080e+06	2.828660e+06	2.822620e+06	2.812260e+06	2.810500e+06	2.822420e+06	2.826560e+06	2.855740e+06	2.874220e+06	2.880000e+06	2.888780e+06	2.897120e+06	2.904320e+06	2.893780e+06	2.895780e+06	2.886320e+06	2.880240e+06	2.859820e+06	2.853460e+06	2.839620e+06	2.821260e+06	2.815100e+06	2.821700e+06	2.830560e+06	2.840720e+06	2.847640e+06	2.867680e+06	2.870940e+06	2.876520e+06	2.897560e+06	2.891880e+06	2.887920e+06	2.897700e+06	2.903540e+06	2.903340e+06	2.899860e+06	2.909160e+06	2.902960e+06	2.902840e+06	2.900520e+06	2.908780e+06	2.897480e+06	2.906880e+06	2.904520e+06	2.906720e+06	2.896080e+06	2.900620e+06	2.909460e+06	2.907860e+06	2.907820e+06	2.904120e+06	2.907540e+06	2.905080e+06	2.906300e+06	2.909880e+06	2.914100e+06	2.907720e+06	2.903820e+06	2.904200e+06	2.907060e+06	2.906660e+06	2.904560e+06	2.901120e+06	2.915060e+06	2.913420e+06	2.907080e+06	2.915500e+06	2.913020e+06	2.914540e+06	2.905800e+06	2.916040e+06	2.916260e+06	2.916760e+06
2.903280e+06	2.911220e+06	2.908520e+06	2.910840e+06	2.909860e+06	2.919740e+06	2.916080e+06	2.918360e+06	2.912700e+06	2.914960e+06	2.917940e+06	2.919680e+06	2.922640e+06	2.922000e+06	2.909120e+06	2.906660e+06	2.911120e+06	2.901340e+06	2.905080e+06	2.895480e+06	2.908840e+06	2.909000e+06	2.904380e+06	2.902260e+06	2.889520e+06	2.911920e+06	2.901020e+06	2.897880e+06	2.906200e+06	2.901600e+06	2.894660e+06	2.901660e+06	2.902780e+06	2.914500e+06	2.905680e+06	2.909480e+06	2.904680e+06	2.901400e+06	2.915620e+06	2.898240e+06	2.900900e+06	2.893840e+06	2.882940e+06	2.902100e+06	2.876340e+06	2.874580e+06	2.867520e+06	2.850020e+06	2.836100e+06	2.819840e+06	2.825520e+06	2.819900e+06	2.808600e+06	2.823320e+06	2.832000e+06	2.861600e+06	2.867440e+06	2.882480e+06	2.902440e+06	2.872560e+06	2.889580e+06	2.886940e+06	2.895020e+06	2.882280e+06	2.876640e+06	2.859440e+06	2.838140e+06	2.838960e+06	2.822540e+06	2.821340e+06	2.824880e+06	2.821560e+06	2.828220e+06	2.842900e+06	2.857880e+06	2.876560e+06	2.870880e+06	2.881780e+06	2.899060e+06	2.902820e+06	2.899980e+06	2.906720e+06	2.903200e+06	2.902700e+06	2.890720e+06	2.891020e+06	2.903120e+06	2.894460e+06	2.899760e+06	2.905480e+06	2.894220e+06	2.905860e+06	2.905920e+06	2.899260e+06	2.899940e+06	2.912600e+06	2.898700e+06	2.905300e+06	2.899560e+06	2.901260e+06	2.907380e+06	2.901680e+06	2.895980e+06	2.904080e+06	2.903100e+06	2.905300e+06	2.914360e+06	2.909180e+06	2.890300e+06	2.915320e+06	2.895920e+06	2.895680e+06	2.907780e+06	2.912560e+06	2.922020e+06	2.901060e+06	2.905020e+06	2.900540e+06	2.906200e+06	2.918520e+06	2.910380e+06
2.921260e+06	2.910780e+06	2.909780e+06	2.919180e+06	2.907380e+06	2.915600e+06	2.910140e+06	2.909020e+06	2.912180e+06	2.915040e+06	2.905960e+06	2.918520e+06	2.911440e+06	2.915840e+06	2.912520e+06	2.914060e+06	2.909860e+06	2.921260e+06	2.907480e+06	2.907640e+06	2.909280e+06	2.900660e+06	2.901320e+06	2.907260e+06	2.904600e+06	2.898100e+06	2.897900e+06	2.905340e+06	2.898540e+06	2.901820e+06	2.904300e+06	2.905420e+06	2.899500e+06	2.913360e+06	2.901760e+06	2.897800e+06	2.913640e+06	2.897420e+06	2.906040e+06	2.904860e+06	2.893060e+06	2.888180e+06	2.891060e+06	2.889740e+06	2.889660e+06	2.875040e+06	2.855660e+06	2.842680e+06	2.849160e+06	2.824240e+06	2.814780e+06	2.822240e+06	2.810400e+06	2.819020e+06	2.832660e+06	2.856840e+06	2.872540e+06	2.879260e+06	2.886340e+06	2.887740e+06	2.894040e+06	2.887980e+06	2.886580e+06	2.896060e+06	2.884900e+06	2.862980e+06	2.837200e+06	2.826200e+06	2.816280e+06	2.815800e+06	2.815460e+06	2.828680e+06	2.825460e+06	2.855580e+06	2.859120e+06	2.877400e+06	2.875540e+06	2.888600e+06	2.890000e+06	2.903780e+06	2.897340e+06	2.900460e+06	2.899200e+06	2.903320e+06	2.895900e+06	2.888200e+06	2.891220e+06	2.901940e+06	2.895360e+06	2.896080e+06	2.898380e+06	2.902000e+06	2.892840e+06	2.902940e+06	2.906860e+06	2.885740e+06	2.900600e+06	2.907120e+06	2.911040e+06	2.896360e+06	2.914820e+06	2.898620e+06	2.910980e+06	2.907120e+06	2.901120e+06	2.913300e+06	2.903120e+06	2.919760e+06	2.906120e+06	2.906640e+06	2.905860e+06	2.906000e+06	2.906040e+06	2.914740e+06	2.906760e+06	2.914800e+06	2.913240e+06	2.916640e+06	2.919420e+06	2.924060e+06	2.902640e+06
2.910060e+06	2.926960e+06	2.911820e+06	2.915220e+06	2.923100e+06	2.913900e+06	2.909740e+06	2.908820e+06	2.916260e+06	2.908700e+06	2.912400e+06	2.915380e+06	2.913420e+06	2.913760e+06	2.920240e+06	2.906600e+06	2.907860e+06	2.906400e+06	2.907580e+06	2.909840e+06	2.897060e+06	2.903560e+06	2.899000e+06	2.904820e+06	2.896600e+06	2.889740e+06	2.905140e+06	2.898720e+06	2.918720e+06	2.904320e+06	2.912820e+06	2.908960e+06	2.909700e+06	2.904420e+06	2.893100e+06	2.909360e+06	2.910700e+06	2.905860e+06	2.912100e+06	2.903280e+06	2.906760e+06	2.894960e+06	2.900400e+06	2.887660e+06	2.882860e+06	2.870560e+06	2.851300e+06	2.848520e+06	2.856220e+06	2.841720e+06	2.822960e+06	2.821060e+06	2.810240e+06	2.813420e+06	2.828040e+06	2.855880e+06	2.862920e+06	2.889680e+06	2.889820e+06	2.888860e+06	2.883660e+06	2.896780e+06	2.904180e+06	2.889300e+06	2.873320e+06	2.865400e+06	2.843100e+06	2.829000e+06	2.821340e+06	2.810280e+06	2.826240e+06	2.810900e+06	2.837320e+06	2.839160e+06	2.851920e+06	2.875560e+06	2.876320e+06	2.887680e+06	2.886720e+06	2.887180e+06	2.901500e+06	2.896500e+06	2.901960e+06	2.892480e+06	2.908540e+06	2.899240e+06	2.891400e+06	2.897620e+06	2.902800e+06	2.908460e+06	2.894760e+06	2.906880e+06	2.900740e+06	2.896220e+06	2.897840e+06	2.899680e+06	2.901020e+06	2.895620e+06	2.909980e+06	2.906880e+06	2.916620e+06	2.915200e+06	2.900320e+06	2.906360e+06	2.913800e+06	2.909940e+06	2.920300e+06	2.915280e+06	2.910080e+06	2.920840e+06	2.903460e+06	2.917900e+06	2.908520e+06	2.926220e+06	2.918460e+06	2.909460e+06	2.910740e+06	2.906500e+06	2.916060e+06	2.912540e+06	2.912200e+06
