#Saved Data from the class odmr_logic on 02.08.2022 at 09h25m30s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 53
#Start Frequency (Hz): 2.6500000000000000e+09
#Stop Frequency (Hz): 3.0900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.650000e+09	1.281675e-01
2.652000e+09	1.338377e-01
2.654000e+09	1.369477e-01
2.656000e+09	1.401842e-01
2.658000e+09	1.418846e-01
2.660000e+09	1.443309e-01
2.662000e+09	1.453739e-01
2.664000e+09	1.473019e-01
2.666000e+09	1.479403e-01
2.668000e+09	1.496028e-01
2.670000e+09	1.500896e-01
2.672000e+09	1.514992e-01
2.674000e+09	1.518469e-01
2.676000e+09	1.530163e-01
2.678000e+09	1.531111e-01
2.680000e+09	1.543185e-01
2.682000e+09	1.543754e-01
2.684000e+09	1.553172e-01
2.686000e+09	1.552667e-01
2.688000e+09	1.563223e-01
2.690000e+09	1.561263e-01
2.692000e+09	1.570935e-01
2.694000e+09	1.568596e-01
2.696000e+09	1.578141e-01
2.698000e+09	1.574475e-01
2.700000e+09	1.583704e-01
2.702000e+09	1.580733e-01
2.704000e+09	1.589835e-01
2.706000e+09	1.585284e-01
2.708000e+09	1.593691e-01
2.710000e+09	1.589140e-01
2.712000e+09	1.597990e-01
2.714000e+09	1.593628e-01
2.716000e+09	1.602035e-01
2.718000e+09	1.597927e-01
2.720000e+09	1.605196e-01
2.722000e+09	1.600771e-01
2.724000e+09	1.608483e-01
2.726000e+09	1.603489e-01
2.728000e+09	1.612213e-01
2.730000e+09	1.606144e-01
2.732000e+09	1.614299e-01
2.734000e+09	1.608357e-01
2.736000e+09	1.616511e-01
2.738000e+09	1.611201e-01
2.740000e+09	1.618913e-01
2.742000e+09	1.613477e-01
2.744000e+09	1.620809e-01
2.746000e+09	1.614678e-01
2.748000e+09	1.622453e-01
2.750000e+09	1.616764e-01
2.752000e+09	1.624286e-01
2.754000e+09	1.618913e-01
2.756000e+09	1.626372e-01
2.758000e+09	1.619988e-01
2.760000e+09	1.627636e-01
2.762000e+09	1.620873e-01
2.764000e+09	1.629470e-01
2.766000e+09	1.622579e-01
2.768000e+09	1.630355e-01
2.770000e+09	1.622769e-01
2.772000e+09	1.631808e-01
2.774000e+09	1.624855e-01
2.776000e+09	1.632820e-01
2.778000e+09	1.625866e-01
2.780000e+09	1.634147e-01
2.782000e+09	1.625993e-01
2.784000e+09	1.635032e-01
2.786000e+09	1.627763e-01
2.788000e+09	1.636233e-01
2.790000e+09	1.628079e-01
2.792000e+09	1.636486e-01
2.794000e+09	1.629722e-01
2.796000e+09	1.638066e-01
2.798000e+09	1.629722e-01
2.800000e+09	1.638509e-01
2.802000e+09	1.630228e-01
2.804000e+09	1.639520e-01
2.806000e+09	1.631429e-01
2.808000e+09	1.640721e-01
2.810000e+09	1.631935e-01
2.812000e+09	1.640658e-01
2.814000e+09	1.634210e-01
2.816000e+09	1.641733e-01
2.818000e+09	1.633073e-01
2.820000e+09	1.642175e-01
2.822000e+09	1.633389e-01
2.824000e+09	1.642807e-01
2.826000e+09	1.634337e-01
2.828000e+09	1.643439e-01
2.830000e+09	1.634274e-01
2.832000e+09	1.644388e-01
2.834000e+09	1.636549e-01
2.836000e+09	1.644451e-01
2.838000e+09	1.635285e-01
2.840000e+09	1.644957e-01
2.842000e+09	1.636613e-01
2.844000e+09	1.645020e-01
2.846000e+09	1.636423e-01
2.848000e+09	1.646853e-01
2.850000e+09	1.636739e-01
2.852000e+09	1.646410e-01
2.854000e+09	1.637624e-01
2.856000e+09	1.647422e-01
2.858000e+09	1.637371e-01
2.860000e+09	1.647801e-01
2.862000e+09	1.638193e-01
2.864000e+09	1.647611e-01
2.866000e+09	1.639267e-01
2.868000e+09	1.648307e-01
2.870000e+09	1.638951e-01
2.872000e+09	1.649255e-01
2.874000e+09	1.639710e-01
2.876000e+09	1.648939e-01
2.878000e+09	1.639710e-01
2.880000e+09	1.650203e-01
2.882000e+09	1.641037e-01
2.884000e+09	1.650646e-01
2.886000e+09	1.640911e-01
2.888000e+09	1.649824e-01
2.890000e+09	1.639900e-01
2.892000e+09	1.650330e-01
2.894000e+09	1.640658e-01
2.896000e+09	1.650899e-01
2.898000e+09	1.640658e-01
2.900000e+09	1.651278e-01
2.902000e+09	1.641543e-01
2.904000e+09	1.650835e-01
2.906000e+09	1.641543e-01
2.908000e+09	1.651151e-01
2.910000e+09	1.641606e-01
2.912000e+09	1.652036e-01
2.914000e+09	1.642365e-01
2.916000e+09	1.652100e-01
2.918000e+09	1.641543e-01
2.920000e+09	1.652163e-01
2.922000e+09	1.642428e-01
2.924000e+09	1.652226e-01
2.926000e+09	1.643060e-01
2.928000e+09	1.652795e-01
2.930000e+09	1.642681e-01
2.932000e+09	1.652416e-01
2.934000e+09	1.642618e-01
2.936000e+09	1.652858e-01
2.938000e+09	1.642744e-01
2.940000e+09	1.652858e-01
2.942000e+09	1.643187e-01
2.944000e+09	1.653364e-01
2.946000e+09	1.644072e-01
2.948000e+09	1.653933e-01
2.950000e+09	1.643566e-01
2.952000e+09	1.654375e-01
2.954000e+09	1.644451e-01
2.956000e+09	1.653996e-01
2.958000e+09	1.644072e-01
2.960000e+09	1.653743e-01
2.962000e+09	1.643439e-01
2.964000e+09	1.654375e-01
2.966000e+09	1.644577e-01
2.968000e+09	1.655260e-01
2.970000e+09	1.644893e-01
2.972000e+09	1.654944e-01
2.974000e+09	1.644577e-01
2.976000e+09	1.654754e-01
2.978000e+09	1.644641e-01
2.980000e+09	1.655007e-01
2.982000e+09	1.645778e-01
2.984000e+09	1.654565e-01
2.986000e+09	1.644577e-01
2.988000e+09	1.654628e-01
2.990000e+09	1.645525e-01
2.992000e+09	1.655450e-01
2.994000e+09	1.645273e-01
2.996000e+09	1.655639e-01
2.998000e+09	1.645652e-01
3.000000e+09	1.655513e-01
3.002000e+09	1.645589e-01
3.004000e+09	1.656651e-01
3.006000e+09	1.646094e-01
3.008000e+09	1.656019e-01
3.010000e+09	1.645778e-01
3.012000e+09	1.655829e-01
3.014000e+09	1.646410e-01
3.016000e+09	1.656714e-01
3.018000e+09	1.645968e-01
3.020000e+09	1.656208e-01
3.022000e+09	1.646537e-01
3.024000e+09	1.656272e-01
3.026000e+09	1.646537e-01
3.028000e+09	1.657093e-01
3.030000e+09	1.645968e-01
3.032000e+09	1.656082e-01
3.034000e+09	1.646158e-01
3.036000e+09	1.656272e-01
3.038000e+09	1.646979e-01
3.040000e+09	1.656272e-01
3.042000e+09	1.645778e-01
3.044000e+09	1.656714e-01
3.046000e+09	1.646600e-01
3.048000e+09	1.656967e-01
3.050000e+09	1.646727e-01
3.052000e+09	1.657030e-01
3.054000e+09	1.646790e-01
3.056000e+09	1.656840e-01
3.058000e+09	1.647043e-01
3.060000e+09	1.657283e-01
3.062000e+09	1.646663e-01
3.064000e+09	1.657093e-01
3.066000e+09	1.646347e-01
3.068000e+09	1.657473e-01
3.070000e+09	1.646727e-01
3.072000e+09	1.657283e-01
3.074000e+09	1.646853e-01
3.076000e+09	1.657599e-01
3.078000e+09	1.647169e-01
3.080000e+09	1.657852e-01
3.082000e+09	1.647295e-01
3.084000e+09	1.657978e-01
3.086000e+09	1.646853e-01
3.088000e+09	1.657978e-01
3.090000e+09	1.647675e-01
