#Saved Data from the class odmr_logic on 23.06.2022 at 18h56m17s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 1.8000000000000000e+02
#Number of frequency sweeps (#): 12
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	4.598417e-01
2.800500e+09	4.705395e-01
2.801000e+09	4.779204e-01
2.801500e+09	4.833888e-01
2.802000e+09	4.883493e-01
2.802500e+09	4.925029e-01
2.803000e+09	4.963577e-01
2.803500e+09	4.995551e-01
2.804000e+09	5.029617e-01
2.804500e+09	5.055614e-01
2.805000e+09	5.081911e-01
2.805500e+09	5.104322e-01
2.806000e+09	5.129722e-01
2.806500e+09	5.146755e-01
2.807000e+09	5.168270e-01
2.807500e+09	5.186200e-01
2.808000e+09	5.203830e-01
2.808500e+09	5.217277e-01
2.809000e+09	5.236103e-01
2.809500e+09	5.248355e-01
2.810000e+09	5.262997e-01
2.810500e+09	5.274651e-01
2.811000e+09	5.288397e-01
2.811500e+09	5.300947e-01
2.812000e+09	5.313498e-01
2.812500e+09	5.322463e-01
2.813000e+09	5.333818e-01
2.813500e+09	5.343081e-01
2.814000e+09	5.355632e-01
2.814500e+09	5.360114e-01
2.815000e+09	5.372366e-01
2.815500e+09	5.379836e-01
2.816000e+09	5.388502e-01
2.816500e+09	5.395375e-01
2.817000e+09	5.406432e-01
2.817500e+09	5.410615e-01
2.818000e+09	5.419580e-01
2.818500e+09	5.423166e-01
2.819000e+09	5.432728e-01
2.819500e+09	5.437210e-01
2.820000e+09	5.444681e-01
2.820500e+09	5.447071e-01
2.821000e+09	5.456932e-01
2.821500e+09	5.460518e-01
2.822000e+09	5.467690e-01
2.822500e+09	5.470977e-01
2.823000e+09	5.478448e-01
2.823500e+09	5.480241e-01
2.824000e+09	5.486815e-01
2.824500e+09	5.489803e-01
2.825000e+09	5.497572e-01
2.825500e+09	5.498768e-01
2.826000e+09	5.505342e-01
2.826500e+09	5.508031e-01
2.827000e+09	5.512812e-01
2.827500e+09	5.514904e-01
2.828000e+09	5.522375e-01
2.828500e+09	5.521179e-01
2.829000e+09	5.529247e-01
2.829500e+09	5.530443e-01
2.830000e+09	5.535523e-01
2.830500e+09	5.539109e-01
2.831000e+09	5.541798e-01
2.831500e+09	5.545085e-01
2.832000e+09	5.547774e-01
2.832500e+09	5.550165e-01
2.833000e+09	5.553751e-01
2.833500e+09	5.558233e-01
2.834000e+09	5.561221e-01
2.834500e+09	5.562417e-01
2.835000e+09	5.567497e-01
2.835500e+09	5.566899e-01
2.836000e+09	5.573772e-01
2.836500e+09	5.573174e-01
2.837000e+09	5.578852e-01
2.837500e+09	5.576461e-01
2.838000e+09	5.581242e-01
2.838500e+09	5.583633e-01
2.839000e+09	5.586322e-01
2.839500e+09	5.586920e-01
2.840000e+09	5.592000e-01
2.840500e+09	5.591402e-01
2.841000e+09	5.595586e-01
2.841500e+09	5.594092e-01
2.842000e+09	5.597678e-01
2.842500e+09	5.597977e-01
2.843000e+09	5.604849e-01
2.843500e+09	5.603355e-01
2.844000e+09	5.606344e-01
