#Saved Data from the class odmr_logic on 15.07.2022 at 13h24m10s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 74
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	1.022875e-01
2.802000e+09	1.086680e-01
2.804000e+09	1.117209e-01
2.806000e+09	1.152466e-01
2.808000e+09	1.169891e-01
2.810000e+09	1.194522e-01
2.812000e+09	1.204563e-01
2.814000e+09	1.225186e-01
2.816000e+09	1.230859e-01
2.818000e+09	1.247790e-01
2.820000e+09	1.250807e-01
2.822000e+09	1.266026e-01
2.824000e+09	1.267332e-01
2.826000e+09	1.279535e-01
2.828000e+09	1.280525e-01
2.830000e+09	1.291917e-01
2.832000e+09	1.290431e-01
2.834000e+09	1.301958e-01
2.836000e+09	1.300337e-01
2.838000e+09	1.310829e-01
2.840000e+09	1.307902e-01
2.842000e+09	1.317718e-01
2.844000e+09	1.315377e-01
2.846000e+09	1.324202e-01
2.848000e+09	1.320510e-01
2.850000e+09	1.329606e-01
2.852000e+09	1.325823e-01
2.854000e+09	1.334108e-01
2.856000e+09	1.330776e-01
2.858000e+09	1.337981e-01
2.860000e+09	1.334244e-01
2.862000e+09	1.342304e-01
2.864000e+09	1.337576e-01
2.866000e+09	1.345726e-01
2.868000e+09	1.341673e-01
2.870000e+09	1.348202e-01
2.872000e+09	1.344195e-01
2.874000e+09	1.351354e-01
2.876000e+09	1.346761e-01
2.878000e+09	1.353335e-01
2.880000e+09	1.349013e-01
2.882000e+09	1.355767e-01
2.884000e+09	1.351399e-01
2.886000e+09	1.358243e-01
2.888000e+09	1.353561e-01
2.890000e+09	1.359549e-01
2.892000e+09	1.355542e-01
2.894000e+09	1.362116e-01
2.896000e+09	1.356983e-01
2.898000e+09	1.364187e-01
2.900000e+09	1.358469e-01
2.902000e+09	1.365178e-01
2.904000e+09	1.360045e-01
2.906000e+09	1.366664e-01
2.908000e+09	1.361981e-01
2.910000e+09	1.367879e-01
2.912000e+09	1.363647e-01
2.914000e+09	1.369050e-01
2.916000e+09	1.364412e-01
2.918000e+09	1.369726e-01
2.920000e+09	1.364998e-01
2.922000e+09	1.370716e-01
2.924000e+09	1.366754e-01
2.926000e+09	1.372337e-01
2.928000e+09	1.367744e-01
2.930000e+09	1.373418e-01
2.932000e+09	1.368375e-01
2.934000e+09	1.374499e-01
2.936000e+09	1.369320e-01
2.938000e+09	1.374814e-01
2.940000e+09	1.369996e-01
2.942000e+09	1.375759e-01
2.944000e+09	1.370806e-01
2.946000e+09	1.376435e-01
2.948000e+09	1.372067e-01
2.950000e+09	1.376480e-01
