#Saved Data from the class odmr_logic on 23.06.2022 at 18h37m43s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 1.8000000000000000e+02
#Number of frequency sweeps (#): 12
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	2.307898e+06
2.800500e+09	2.308531e+06
2.801000e+09	2.311505e+06
2.801500e+09	2.310558e+06
2.802000e+09	2.311849e+06
2.802500e+09	2.309733e+06
2.803000e+09	2.309829e+06
2.803500e+09	2.311225e+06
2.804000e+09	2.307098e+06
2.804500e+09	2.311009e+06
2.805000e+09	2.310604e+06
2.805500e+09	2.311887e+06
2.806000e+09	2.307485e+06
2.806500e+09	2.308442e+06
2.807000e+09	2.307596e+06
2.807500e+09	2.308107e+06
2.808000e+09	2.309384e+06
2.808500e+09	2.309000e+06
2.809000e+09	2.306640e+06
2.809500e+09	2.310538e+06
2.810000e+09	2.307731e+06
2.810500e+09	2.310787e+06
2.811000e+09	2.310489e+06
2.811500e+09	2.310862e+06
2.812000e+09	2.307355e+06
2.812500e+09	2.308371e+06
2.813000e+09	2.313587e+06
2.813500e+09	2.309127e+06
2.814000e+09	2.311540e+06
2.814500e+09	2.307533e+06
2.815000e+09	2.309458e+06
2.815500e+09	2.310675e+06
2.816000e+09	2.310744e+06
2.816500e+09	2.310235e+06
2.817000e+09	2.311765e+06
2.817500e+09	2.308700e+06
2.818000e+09	2.307431e+06
2.818500e+09	2.307718e+06
2.819000e+09	2.307867e+06
2.819500e+09	2.304964e+06
2.820000e+09	2.311691e+06
2.820500e+09	2.311605e+06
2.821000e+09	2.310249e+06
2.821500e+09	2.310196e+06
2.822000e+09	2.311678e+06
2.822500e+09	2.310555e+06
2.823000e+09	2.308462e+06
2.823500e+09	2.313262e+06
2.824000e+09	2.315525e+06
2.824500e+09	2.307660e+06
2.825000e+09	2.310793e+06
2.825500e+09	2.307460e+06
2.826000e+09	2.306780e+06
2.826500e+09	2.310244e+06
2.827000e+09	2.310720e+06
2.827500e+09	2.310322e+06
2.828000e+09	2.308071e+06
2.828500e+09	2.313013e+06
2.829000e+09	2.309647e+06
2.829500e+09	2.310204e+06
2.830000e+09	2.313125e+06
2.830500e+09	2.313053e+06
2.831000e+09	2.308740e+06
2.831500e+09	2.310485e+06
2.832000e+09	2.307111e+06
2.832500e+09	2.307144e+06
2.833000e+09	2.308718e+06
2.833500e+09	2.311735e+06
2.834000e+09	2.308978e+06
2.834500e+09	2.313149e+06
2.835000e+09	2.312293e+06
2.835500e+09	2.309135e+06
2.836000e+09	2.308580e+06
2.836500e+09	2.312013e+06
2.837000e+09	2.308153e+06
2.837500e+09	2.307565e+06
2.838000e+09	2.311589e+06
2.838500e+09	2.306640e+06
2.839000e+09	2.308627e+06
2.839500e+09	2.313115e+06
2.840000e+09	2.309315e+06
2.840500e+09	2.309082e+06
2.841000e+09	2.309356e+06
2.841500e+09	2.311758e+06
2.842000e+09	2.309444e+06
2.842500e+09	2.308598e+06
2.843000e+09	2.312180e+06
2.843500e+09	2.311322e+06
2.844000e+09	2.309140e+06
2.844500e+09	2.312067e+06
2.845000e+09	2.308764e+06
2.845500e+09	2.308349e+06
2.846000e+09	2.310942e+06
2.846500e+09	2.310291e+06
2.847000e+09	2.309305e+06
2.847500e+09	2.310429e+06
2.848000e+09	2.307964e+06
2.848500e+09	2.310245e+06
2.849000e+09	2.306353e+06
2.849500e+09	2.309524e+06
2.850000e+09	2.306980e+06
2.850500e+09	2.307293e+06
2.851000e+09	2.308907e+06
2.851500e+09	2.306667e+06
2.852000e+09	2.307844e+06
2.852500e+09	2.305773e+06
2.853000e+09	2.306731e+06
2.853500e+09	2.307127e+06
2.854000e+09	2.300536e+06
2.854500e+09	2.301944e+06
2.855000e+09	2.301395e+06
2.855500e+09	2.304027e+06
2.856000e+09	2.297631e+06
2.856500e+09	2.297269e+06
2.857000e+09	2.303027e+06
2.857500e+09	2.301258e+06
2.858000e+09	2.297307e+06
2.858500e+09	2.301722e+06
2.859000e+09	2.299113e+06
2.859500e+09	2.300147e+06
2.860000e+09	2.303862e+06
2.860500e+09	2.298753e+06
2.861000e+09	2.298236e+06
2.861500e+09	2.296040e+06
2.862000e+09	2.295175e+06
2.862500e+09	2.291229e+06
2.863000e+09	2.290356e+06
2.863500e+09	2.290815e+06
2.864000e+09	2.291891e+06
2.864500e+09	2.289535e+06
2.865000e+09	2.286833e+06
2.865500e+09	2.288615e+06
2.866000e+09	2.287727e+06
2.866500e+09	2.286784e+06
2.867000e+09	2.288165e+06
2.867500e+09	2.293389e+06
2.868000e+09	2.290458e+06
2.868500e+09	2.297005e+06
2.869000e+09	2.297782e+06
2.869500e+09	2.301251e+06
2.870000e+09	2.301715e+06
2.870500e+09	2.305875e+06
2.871000e+09	2.302800e+06
2.871500e+09	2.301904e+06
2.872000e+09	2.298233e+06
2.872500e+09	2.298124e+06
2.873000e+09	2.291444e+06
2.873500e+09	2.288340e+06
2.874000e+09	2.292896e+06
2.874500e+09	2.290362e+06
2.875000e+09	2.286840e+06
2.875500e+09	2.286120e+06
2.876000e+09	2.289978e+06
2.876500e+09	2.290093e+06
2.877000e+09	2.291716e+06
2.877500e+09	2.293678e+06
2.878000e+09	2.294025e+06
2.878500e+09	2.294793e+06
2.879000e+09	2.294178e+06
2.879500e+09	2.296742e+06
2.880000e+09	2.299162e+06
2.880500e+09	2.300531e+06
2.881000e+09	2.302496e+06
2.881500e+09	2.304265e+06
2.882000e+09	2.298313e+06
2.882500e+09	2.300951e+06
2.883000e+09	2.303245e+06
2.883500e+09	2.302042e+06
2.884000e+09	2.300300e+06
2.884500e+09	2.303058e+06
2.885000e+09	2.304040e+06
2.885500e+09	2.301842e+06
2.886000e+09	2.305298e+06
2.886500e+09	2.300896e+06
2.887000e+09	2.304344e+06
2.887500e+09	2.307805e+06
2.888000e+09	2.310291e+06
2.888500e+09	2.305789e+06
2.889000e+09	2.306636e+06
2.889500e+09	2.305316e+06
2.890000e+09	2.308876e+06
2.890500e+09	2.308584e+06
2.891000e+09	2.310775e+06
2.891500e+09	2.309527e+06
2.892000e+09	2.310691e+06
2.892500e+09	2.309153e+06
2.893000e+09	2.312193e+06
2.893500e+09	2.311280e+06
2.894000e+09	2.310822e+06
