#Saved Data from the class odmr_logic on 01.08.2022 at 16h46m11s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -5.0000000000000000e+00
#Microwave Sweep Power (dBm): -5.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 53
#Start Frequency (Hz): 2.6500000000000000e+09
#Stop Frequency (Hz): 3.0900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.650000e+09	6.930775e+06
2.652000e+09	6.930979e+06
2.654000e+09	6.932871e+06
2.656000e+09	6.932125e+06
2.658000e+09	6.932012e+06
2.660000e+09	6.932627e+06
2.662000e+09	6.930299e+06
2.664000e+09	6.933614e+06
2.666000e+09	6.933221e+06
2.668000e+09	6.932401e+06
2.670000e+09	6.933011e+06
2.672000e+09	6.933533e+06
2.674000e+09	6.932810e+06
2.676000e+09	6.930184e+06
2.678000e+09	6.931300e+06
2.680000e+09	6.931510e+06
2.682000e+09	6.931880e+06
2.684000e+09	6.931596e+06
2.686000e+09	6.933524e+06
2.688000e+09	6.932793e+06
2.690000e+09	6.932578e+06
2.692000e+09	6.930902e+06
2.694000e+09	6.932765e+06
2.696000e+09	6.933083e+06
2.698000e+09	6.931937e+06
2.700000e+09	6.931212e+06
2.702000e+09	6.933774e+06
2.704000e+09	6.932939e+06
2.706000e+09	6.930652e+06
2.708000e+09	6.933893e+06
2.710000e+09	6.932067e+06
2.712000e+09	6.935363e+06
2.714000e+09	6.933409e+06
2.716000e+09	6.933089e+06
2.718000e+09	6.933702e+06
2.720000e+09	6.931458e+06
2.722000e+09	6.930632e+06
2.724000e+09	6.932636e+06
2.726000e+09	6.933463e+06
2.728000e+09	6.931986e+06
2.730000e+09	6.930794e+06
2.732000e+09	6.926457e+06
2.734000e+09	6.922071e+06
2.736000e+09	6.906440e+06
2.738000e+09	6.877963e+06
2.740000e+09	6.872149e+06
2.742000e+09	6.877758e+06
2.744000e+09	6.907633e+06
2.746000e+09	6.920278e+06
2.748000e+09	6.925424e+06
2.750000e+09	6.930310e+06
2.752000e+09	6.928747e+06
2.754000e+09	6.930248e+06
2.756000e+09	6.929077e+06
2.758000e+09	6.915003e+06
2.760000e+09	6.915732e+06
2.762000e+09	6.917720e+06
2.764000e+09	6.923442e+06
2.766000e+09	6.927715e+06
2.768000e+09	6.928272e+06
2.770000e+09	6.931705e+06
2.772000e+09	6.929014e+06
2.774000e+09	6.928439e+06
2.776000e+09	6.929876e+06
2.778000e+09	6.928768e+06
2.780000e+09	6.928738e+06
2.782000e+09	6.927732e+06
2.784000e+09	6.931006e+06
2.786000e+09	6.927859e+06
2.788000e+09	6.930058e+06
2.790000e+09	6.932301e+06
2.792000e+09	6.928337e+06
2.794000e+09	6.928701e+06
2.796000e+09	6.930281e+06
2.798000e+09	6.930952e+06
2.800000e+09	6.934535e+06
2.802000e+09	6.934569e+06
2.804000e+09	6.932180e+06
2.806000e+09	6.932064e+06
2.808000e+09	6.933621e+06
2.810000e+09	6.934317e+06
2.812000e+09	6.934498e+06
2.814000e+09	6.935307e+06
2.816000e+09	6.935198e+06
2.818000e+09	6.932897e+06
2.820000e+09	6.933552e+06
2.822000e+09	6.933270e+06
2.824000e+09	6.929901e+06
2.826000e+09	6.928033e+06
2.828000e+09	6.920856e+06
2.830000e+09	6.922264e+06
2.832000e+09	6.900023e+06
2.834000e+09	6.891275e+06
2.836000e+09	6.889122e+06
2.838000e+09	6.892745e+06
2.840000e+09	6.903732e+06
2.842000e+09	6.923162e+06
2.844000e+09	6.920748e+06
2.846000e+09	6.917815e+06
2.848000e+09	6.908352e+06
2.850000e+09	6.896443e+06
2.852000e+09	6.858644e+06
2.854000e+09	6.854517e+06
2.856000e+09	6.861560e+06
2.858000e+09	6.892483e+06
2.860000e+09	6.911184e+06
2.862000e+09	6.922655e+06
2.864000e+09	6.925213e+06
2.866000e+09	6.929566e+06
2.868000e+09	6.929202e+06
2.870000e+09	6.927067e+06
2.872000e+09	6.927712e+06
2.874000e+09	6.929750e+06
2.876000e+09	6.930514e+06
2.878000e+09	6.930212e+06
2.880000e+09	6.929872e+06
2.882000e+09	6.931844e+06
2.884000e+09	6.930880e+06
2.886000e+09	6.930662e+06
2.888000e+09	6.928568e+06
2.890000e+09	6.928830e+06
2.892000e+09	6.930789e+06
2.894000e+09	6.930796e+06
2.896000e+09	6.928518e+06
2.898000e+09	6.927156e+06
2.900000e+09	6.926418e+06
2.902000e+09	6.926914e+06
2.904000e+09	6.924018e+06
2.906000e+09	6.914699e+06
2.908000e+09	6.911854e+06
2.910000e+09	6.874167e+06
2.912000e+09	6.874728e+06
2.914000e+09	6.878479e+06
2.916000e+09	6.898344e+06
2.918000e+09	6.908792e+06
2.920000e+09	6.919756e+06
2.922000e+09	6.921923e+06
2.924000e+09	6.921787e+06
2.926000e+09	6.915802e+06
2.928000e+09	6.876473e+06
2.930000e+09	6.879025e+06
2.932000e+09	6.881660e+06
2.934000e+09	6.910120e+06
2.936000e+09	6.919088e+06
2.938000e+09	6.925565e+06
2.940000e+09	6.928407e+06
2.942000e+09	6.931957e+06
2.944000e+09	6.931105e+06
2.946000e+09	6.930925e+06
2.948000e+09	6.929192e+06
2.950000e+09	6.935367e+06
2.952000e+09	6.931453e+06
2.954000e+09	6.930050e+06
2.956000e+09	6.932008e+06
2.958000e+09	6.932142e+06
2.960000e+09	6.932786e+06
2.962000e+09	6.932718e+06
2.964000e+09	6.933865e+06
2.966000e+09	6.932776e+06
2.968000e+09	6.933286e+06
2.970000e+09	6.932145e+06
2.972000e+09	6.932760e+06
2.974000e+09	6.931924e+06
2.976000e+09	6.936212e+06
2.978000e+09	6.932773e+06
2.980000e+09	6.933668e+06
2.982000e+09	6.935160e+06
2.984000e+09	6.934945e+06
2.986000e+09	6.929197e+06
2.988000e+09	6.932078e+06
2.990000e+09	6.919378e+06
2.992000e+09	6.912808e+06
2.994000e+09	6.910675e+06
2.996000e+09	6.914308e+06
2.998000e+09	6.919420e+06
3.000000e+09	6.921340e+06
3.002000e+09	6.914493e+06
3.004000e+09	6.912676e+06
3.006000e+09	6.889612e+06
3.008000e+09	6.875172e+06
3.010000e+09	6.879232e+06
3.012000e+09	6.884468e+06
3.014000e+09	6.909464e+06
3.016000e+09	6.922631e+06
3.018000e+09	6.927682e+06
3.020000e+09	6.930368e+06
3.022000e+09	6.932030e+06
3.024000e+09	6.930808e+06
3.026000e+09	6.932489e+06
3.028000e+09	6.931321e+06
3.030000e+09	6.931777e+06
3.032000e+09	6.933005e+06
3.034000e+09	6.933377e+06
3.036000e+09	6.931462e+06
3.038000e+09	6.932345e+06
3.040000e+09	6.929567e+06
3.042000e+09	6.930500e+06
3.044000e+09	6.931177e+06
3.046000e+09	6.929431e+06
3.048000e+09	6.934114e+06
3.050000e+09	6.930262e+06
3.052000e+09	6.931934e+06
3.054000e+09	6.931265e+06
3.056000e+09	6.930729e+06
3.058000e+09	6.929962e+06
3.060000e+09	6.928220e+06
3.062000e+09	6.929869e+06
3.064000e+09	6.931452e+06
3.066000e+09	6.929520e+06
3.068000e+09	6.929593e+06
3.070000e+09	6.930900e+06
3.072000e+09	6.928301e+06
3.074000e+09	6.930615e+06
3.076000e+09	6.928192e+06
3.078000e+09	6.931407e+06
3.080000e+09	6.930797e+06
3.082000e+09	6.928796e+06
3.084000e+09	6.930780e+06
3.086000e+09	6.931633e+06
3.088000e+09	6.932224e+06
3.090000e+09	6.931754e+06
