#Saved Data from the class odmr_logic on 23.06.2022 at 18h43m21s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 1.8000000000000000e+02
#Number of frequency sweeps (#): 12
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	4.575407e-01
2.800500e+09	4.681489e-01
2.801000e+09	4.754402e-01
2.801500e+09	4.809385e-01
2.802000e+09	4.859886e-01
2.802500e+09	4.899629e-01
2.803000e+09	4.939671e-01
2.803500e+09	4.969255e-01
2.804000e+09	5.001528e-01
2.804500e+09	5.029617e-01
2.805000e+09	5.056212e-01
2.805500e+09	5.079520e-01
2.806000e+09	5.101932e-01
2.806500e+09	5.121056e-01
2.807000e+09	5.142572e-01
2.807500e+09	5.157513e-01
2.808000e+09	5.178131e-01
2.808500e+09	5.192475e-01
2.809000e+09	5.209508e-01
2.809500e+09	5.221759e-01
2.810000e+09	5.236103e-01
2.810500e+09	5.248952e-01
2.811000e+09	5.263893e-01
2.811500e+09	5.273157e-01
2.812000e+09	5.285110e-01
2.812500e+09	5.295569e-01
2.813000e+09	5.307820e-01
2.813500e+09	5.316187e-01
2.814000e+09	5.327244e-01
2.814500e+09	5.334415e-01
2.815000e+09	5.345472e-01
2.815500e+09	5.351149e-01
2.816000e+09	5.361608e-01
2.816500e+09	5.367286e-01
2.817000e+09	5.376251e-01
2.817500e+09	5.382825e-01
2.818000e+09	5.391192e-01
2.818500e+09	5.395674e-01
2.819000e+09	5.403443e-01
2.819500e+09	5.410316e-01
2.820000e+09	5.417488e-01
2.820500e+09	5.419879e-01
2.821000e+09	5.427947e-01
2.821500e+09	5.433326e-01
2.822000e+09	5.438704e-01
2.822500e+09	5.443784e-01
2.823000e+09	5.448864e-01
2.823500e+09	5.453048e-01
2.824000e+09	5.459024e-01
2.824500e+09	5.462909e-01
2.825000e+09	5.468288e-01
2.825500e+09	5.470977e-01
2.826000e+09	5.477551e-01
2.826500e+09	5.480241e-01
2.827000e+09	5.484723e-01
2.827500e+09	5.486815e-01
2.828000e+09	5.491895e-01
2.828500e+09	5.494883e-01
2.829000e+09	5.499066e-01
2.829500e+09	5.502652e-01
2.830000e+09	5.507433e-01
