#Saved Data from the class odmr_logic on 15.07.2022 at 16h36m55s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 48
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.765117e+06
2.752000e+09	2.763671e+06
2.754000e+09	2.763520e+06
2.756000e+09	2.764738e+06
2.758000e+09	2.764972e+06
2.760000e+09	2.765561e+06
2.762000e+09	2.765608e+06
2.764000e+09	2.765828e+06
2.766000e+09	2.764443e+06
2.768000e+09	2.763996e+06
2.770000e+09	2.765254e+06
2.772000e+09	2.766495e+06
2.774000e+09	2.764699e+06
2.776000e+09	2.764651e+06
2.778000e+09	2.765449e+06
2.780000e+09	2.765950e+06
2.782000e+09	2.764684e+06
2.784000e+09	2.763802e+06
2.786000e+09	2.765031e+06
2.788000e+09	2.764547e+06
2.790000e+09	2.763600e+06
2.792000e+09	2.766263e+06
2.794000e+09	2.764082e+06
2.796000e+09	2.764433e+06
2.798000e+09	2.765933e+06
2.800000e+09	2.764937e+06
2.802000e+09	2.764112e+06
2.804000e+09	2.766049e+06
2.806000e+09	2.765068e+06
2.808000e+09	2.764661e+06
2.810000e+09	2.765612e+06
2.812000e+09	2.763414e+06
2.814000e+09	2.763461e+06
2.816000e+09	2.763968e+06
2.818000e+09	2.765980e+06
2.820000e+09	2.764327e+06
2.822000e+09	2.765009e+06
2.824000e+09	2.763831e+06
2.826000e+09	2.763415e+06
2.828000e+09	2.763949e+06
2.830000e+09	2.764038e+06
2.832000e+09	2.762926e+06
2.834000e+09	2.762110e+06
2.836000e+09	2.763006e+06
2.838000e+09	2.761969e+06
2.840000e+09	2.754546e+06
2.842000e+09	2.754374e+06
2.844000e+09	2.753594e+06
2.846000e+09	2.756569e+06
2.848000e+09	2.758041e+06
2.850000e+09	2.753431e+06
2.852000e+09	2.751500e+06
2.854000e+09	2.752173e+06
2.856000e+09	2.755495e+06
2.858000e+09	2.754654e+06
2.860000e+09	2.755583e+06
2.862000e+09	2.757648e+06
2.864000e+09	2.759226e+06
2.866000e+09	2.757854e+06
2.868000e+09	2.753457e+06
2.870000e+09	2.757962e+06
2.872000e+09	2.757987e+06
2.874000e+09	2.756105e+06
2.876000e+09	2.759168e+06
2.878000e+09	2.759352e+06
2.880000e+09	2.758912e+06
2.882000e+09	2.756660e+06
2.884000e+09	2.756184e+06
2.886000e+09	2.749798e+06
2.888000e+09	2.748429e+06
2.890000e+09	2.750019e+06
2.892000e+09	2.757877e+06
2.894000e+09	2.759458e+06
2.896000e+09	2.751662e+06
2.898000e+09	2.750268e+06
2.900000e+09	2.756053e+06
2.902000e+09	2.761697e+06
2.904000e+09	2.762129e+06
2.906000e+09	2.763986e+06
2.908000e+09	2.764673e+06
2.910000e+09	2.763971e+06
2.912000e+09	2.765433e+06
2.914000e+09	2.764431e+06
2.916000e+09	2.763743e+06
2.918000e+09	2.764467e+06
2.920000e+09	2.764250e+06
2.922000e+09	2.763656e+06
2.924000e+09	2.763891e+06
2.926000e+09	2.762286e+06
2.928000e+09	2.765478e+06
2.930000e+09	2.766202e+06
2.932000e+09	2.765458e+06
2.934000e+09	2.763403e+06
2.936000e+09	2.764180e+06
2.938000e+09	2.764180e+06
2.940000e+09	2.764224e+06
2.942000e+09	2.764581e+06
2.944000e+09	2.765154e+06
2.946000e+09	2.764649e+06
2.948000e+09	2.764261e+06
2.950000e+09	2.762411e+06
2.952000e+09	2.762811e+06
2.954000e+09	2.764903e+06
2.956000e+09	2.764234e+06
2.958000e+09	2.765246e+06
2.960000e+09	2.764260e+06
2.962000e+09	2.764432e+06
2.964000e+09	2.764567e+06
2.966000e+09	2.764205e+06
2.968000e+09	2.765609e+06
2.970000e+09	2.765540e+06
2.972000e+09	2.765730e+06
2.974000e+09	2.767294e+06
2.976000e+09	2.763637e+06
2.978000e+09	2.765440e+06
2.980000e+09	2.766388e+06
2.982000e+09	2.766106e+06
2.984000e+09	2.764505e+06
2.986000e+09	2.765434e+06
2.988000e+09	2.765577e+06
2.990000e+09	2.764571e+06
