#Saved Data from the class odmr_logic on 15.07.2022 at 15h53m11s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	1.894457e-01
2.752000e+09	1.973831e-01
2.754000e+09	2.017358e-01
2.756000e+09	2.062304e-01
2.758000e+09	2.088739e-01
2.760000e+09	2.122405e-01
2.762000e+09	2.140951e-01
2.764000e+09	2.167835e-01
2.766000e+09	2.182437e-01
2.768000e+09	2.206207e-01
2.770000e+09	2.215722e-01
2.772000e+09	2.236137e-01
2.774000e+09	2.244302e-01
2.776000e+09	2.261845e-01
2.778000e+09	2.268246e-01
2.780000e+09	2.284854e-01
2.782000e+09	2.289110e-01
2.784000e+09	2.304300e-01
2.786000e+09	2.308036e-01
2.788000e+09	2.321254e-01
2.790000e+09	2.323987e-01
2.792000e+09	2.336720e-01
2.794000e+09	2.339557e-01
2.796000e+09	2.351391e-01
2.798000e+09	2.352083e-01
2.800000e+09	2.363847e-01
2.802000e+09	2.363881e-01
2.804000e+09	2.374642e-01
2.806000e+09	2.375127e-01
2.808000e+09	2.385576e-01
2.810000e+09	2.385126e-01
2.812000e+09	2.394538e-01
2.814000e+09	2.394053e-01
2.816000e+09	2.403257e-01
2.818000e+09	2.401907e-01
2.820000e+09	2.410800e-01
2.822000e+09	2.410212e-01
2.824000e+09	2.418689e-01
2.826000e+09	2.417201e-01
2.828000e+09	2.425401e-01
2.830000e+09	2.423533e-01
2.832000e+09	2.431629e-01
2.834000e+09	2.430903e-01
2.836000e+09	2.437926e-01
2.838000e+09	2.435885e-01
2.840000e+09	2.443705e-01
2.842000e+09	2.441698e-01
2.844000e+09	2.448341e-01
2.846000e+09	2.446646e-01
2.848000e+09	2.453739e-01
2.850000e+09	2.451836e-01
2.852000e+09	2.458306e-01
2.854000e+09	2.456196e-01
2.856000e+09	2.463150e-01
2.858000e+09	2.460451e-01
2.860000e+09	2.466714e-01
2.862000e+09	2.464188e-01
2.864000e+09	2.470659e-01
2.866000e+09	2.468548e-01
2.868000e+09	2.474361e-01
2.870000e+09	2.471627e-01
2.872000e+09	2.477475e-01
2.874000e+09	2.475399e-01
2.876000e+09	2.481696e-01
2.878000e+09	2.479101e-01
2.880000e+09	2.484533e-01
2.882000e+09	2.481938e-01
2.884000e+09	2.487820e-01
2.886000e+09	2.484464e-01
2.888000e+09	2.491177e-01
2.890000e+09	2.487855e-01
2.892000e+09	2.493356e-01
2.894000e+09	2.490796e-01
2.896000e+09	2.495778e-01
2.898000e+09	2.493426e-01
2.900000e+09	2.498304e-01
2.902000e+09	2.496021e-01
2.904000e+09	2.500692e-01
2.906000e+09	2.498200e-01
2.908000e+09	2.503114e-01
2.910000e+09	2.500934e-01
2.912000e+09	2.505467e-01
2.914000e+09	2.502906e-01
2.916000e+09	2.507750e-01
2.918000e+09	2.505121e-01
2.920000e+09	2.509376e-01
2.922000e+09	2.507404e-01
2.924000e+09	2.511591e-01
2.926000e+09	2.509342e-01
2.928000e+09	2.512906e-01
2.930000e+09	2.511176e-01
2.932000e+09	2.515604e-01
2.934000e+09	2.512802e-01
2.936000e+09	2.517023e-01
2.938000e+09	2.515155e-01
2.940000e+09	2.518615e-01
2.942000e+09	2.516677e-01
2.944000e+09	2.520241e-01
2.946000e+09	2.518511e-01
2.948000e+09	2.521729e-01
2.950000e+09	2.519930e-01
2.952000e+09	2.523701e-01
2.954000e+09	2.521175e-01
2.956000e+09	2.524531e-01
2.958000e+09	2.522905e-01
2.960000e+09	2.526192e-01
2.962000e+09	2.524462e-01
2.964000e+09	2.527438e-01
2.966000e+09	2.526296e-01
2.968000e+09	2.529064e-01
2.970000e+09	2.527126e-01
2.972000e+09	2.530067e-01
2.974000e+09	2.528234e-01
2.976000e+09	2.531763e-01
2.978000e+09	2.529825e-01
2.980000e+09	2.532732e-01
2.982000e+09	2.530794e-01
2.984000e+09	2.533251e-01
2.986000e+09	2.532213e-01
2.988000e+09	2.534877e-01
2.990000e+09	2.534116e-01
