#Saved Data from the class odmr_logic on 10.06.2022 at 17h41m17s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -3.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 5.0000000000000000e+02
#Number of frequency sweeps (#): 49
#Start Frequency (Hz): 2.8200000000000000e+09
#Stop Frequency (Hz): 2.9200000000000000e+09
#Step size (Hz): 5.0000000000000000e+05
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.820000e+09	2.390052e+06
2.820500e+09	2.389070e+06
2.821000e+09	2.388230e+06
2.821500e+09	2.387133e+06
2.822000e+09	2.388505e+06
2.822500e+09	2.388470e+06
2.823000e+09	2.386840e+06
2.823500e+09	2.389452e+06
2.824000e+09	2.387718e+06
2.824500e+09	2.386276e+06
2.825000e+09	2.387170e+06
2.825500e+09	2.386755e+06
2.826000e+09	2.385820e+06
2.826500e+09	2.388639e+06
2.827000e+09	2.386632e+06
2.827500e+09	2.388913e+06
2.828000e+09	2.387076e+06
2.828500e+09	2.386678e+06
2.829000e+09	2.386948e+06
2.829500e+09	2.387340e+06
2.830000e+09	2.387126e+06
2.830500e+09	2.386962e+06
2.831000e+09	2.388035e+06
2.831500e+09	2.386861e+06
2.832000e+09	2.386890e+06
2.832500e+09	2.388505e+06
2.833000e+09	2.388708e+06
2.833500e+09	2.385136e+06
2.834000e+09	2.385716e+06
2.834500e+09	2.387535e+06
2.835000e+09	2.388425e+06
2.835500e+09	2.387320e+06
2.836000e+09	2.388521e+06
2.836500e+09	2.387945e+06
2.837000e+09	2.386573e+06
2.837500e+09	2.387192e+06
2.838000e+09	2.388048e+06
2.838500e+09	2.388189e+06
2.839000e+09	2.387258e+06
2.839500e+09	2.386388e+06
2.840000e+09	2.387176e+06
2.840500e+09	2.388837e+06
2.841000e+09	2.387384e+06
2.841500e+09	2.386762e+06
2.842000e+09	2.386920e+06
2.842500e+09	2.386016e+06
2.843000e+09	2.387020e+06
2.843500e+09	2.387112e+06
2.844000e+09	2.385737e+06
2.844500e+09	2.387068e+06
2.845000e+09	2.385145e+06
2.845500e+09	2.386756e+06
2.846000e+09	2.385610e+06
2.846500e+09	2.386078e+06
2.847000e+09	2.385991e+06
2.847500e+09	2.386015e+06
2.848000e+09	2.386597e+06
2.848500e+09	2.386812e+06
2.849000e+09	2.384632e+06
2.849500e+09	2.384893e+06
2.850000e+09	2.384281e+06
2.850500e+09	2.385480e+06
2.851000e+09	2.384881e+06
2.851500e+09	2.384106e+06
2.852000e+09	2.382945e+06
2.852500e+09	2.384074e+06
2.853000e+09	2.382271e+06
2.853500e+09	2.382009e+06
2.854000e+09	2.382728e+06
2.854500e+09	2.380940e+06
2.855000e+09	2.377783e+06
2.855500e+09	2.377161e+06
2.856000e+09	2.371600e+06
2.856500e+09	2.367473e+06
2.857000e+09	2.373845e+06
