#Saved Data from the class odmr_logic on 15.07.2022 at 13h24m10s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 74
#Start Frequency (Hz): 2.8000000000000000e+09
#Stop Frequency (Hz): 2.9500000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.800000e+09	2.239178e+06
2.802000e+09	2.238554e+06
2.804000e+09	2.239324e+06
2.806000e+09	2.236052e+06
2.808000e+09	2.236192e+06
2.810000e+09	2.235276e+06
2.812000e+09	2.236844e+06
2.814000e+09	2.235778e+06
2.816000e+09	2.236906e+06
2.818000e+09	2.237081e+06
2.820000e+09	2.236442e+06
2.822000e+09	2.240045e+06
2.824000e+09	2.239325e+06
2.826000e+09	2.239066e+06
2.828000e+09	2.240380e+06
2.830000e+09	2.238904e+06
2.832000e+09	2.239190e+06
2.834000e+09	2.239533e+06
2.836000e+09	2.240669e+06
2.838000e+09	2.239852e+06
2.840000e+09	2.240676e+06
2.842000e+09	2.239792e+06
2.844000e+09	2.239890e+06
2.846000e+09	2.240639e+06
2.848000e+09	2.239656e+06
2.850000e+09	2.241288e+06
2.852000e+09	2.240806e+06
2.854000e+09	2.238679e+06
2.856000e+09	2.239360e+06
2.858000e+09	2.238549e+06
2.860000e+09	2.239284e+06
2.862000e+09	2.239092e+06
2.864000e+09	2.235202e+06
2.866000e+09	2.234290e+06
2.868000e+09	2.235966e+06
2.870000e+09	2.238498e+06
2.872000e+09	2.239312e+06
2.874000e+09	2.238982e+06
2.876000e+09	2.240315e+06
2.878000e+09	2.239938e+06
2.880000e+09	2.239225e+06
2.882000e+09	2.238664e+06
2.884000e+09	2.239812e+06
2.886000e+09	2.238572e+06
2.888000e+09	2.236682e+06
2.890000e+09	2.236004e+06
2.892000e+09	2.237339e+06
2.894000e+09	2.237155e+06
2.896000e+09	2.240107e+06
2.898000e+09	2.240132e+06
2.900000e+09	2.240196e+06
2.902000e+09	2.239898e+06
2.904000e+09	2.241212e+06
2.906000e+09	2.240285e+06
2.908000e+09	2.240355e+06
2.910000e+09	2.240556e+06
2.912000e+09	2.241221e+06
2.914000e+09	2.241470e+06
2.916000e+09	2.239957e+06
2.918000e+09	2.239620e+06
2.920000e+09	2.240008e+06
2.922000e+09	2.241290e+06
2.924000e+09	2.241170e+06
2.926000e+09	2.239864e+06
2.928000e+09	2.239825e+06
2.930000e+09	2.238943e+06
2.932000e+09	2.237902e+06
2.934000e+09	2.238139e+06
2.936000e+09	2.237283e+06
2.938000e+09	2.237904e+06
2.940000e+09	2.237356e+06
2.942000e+09	2.234443e+06
2.944000e+09	2.233968e+06
2.946000e+09	2.233878e+06
2.948000e+09	2.239157e+06
2.950000e+09	2.239629e+06
