#Saved Data from the class odmr_logic on 15.07.2022 at 15h03m54s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 3.0000000000000000e+02
#Number of frequency sweeps (#): 48
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 1: /Dev1/AI0
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	1.661396e-01
2.752000e+09	1.740215e-01
2.754000e+09	1.778540e-01
2.756000e+09	1.823580e-01
2.758000e+09	1.845121e-01
2.760000e+09	1.879949e-01
2.762000e+09	1.891978e-01
2.764000e+09	1.922611e-01
2.766000e+09	1.931073e-01
2.768000e+09	1.957160e-01
2.770000e+09	1.962545e-01
2.772000e+09	1.985135e-01
2.774000e+09	1.987862e-01
2.776000e+09	2.008284e-01
2.778000e+09	2.009962e-01
2.780000e+09	2.029195e-01
2.782000e+09	2.028286e-01
2.784000e+09	2.045980e-01
2.786000e+09	2.044931e-01
2.788000e+09	2.061436e-01
2.790000e+09	2.058988e-01
2.792000e+09	2.075983e-01
2.794000e+09	2.071577e-01
2.796000e+09	2.087732e-01
2.798000e+09	2.082977e-01
2.800000e+09	2.098922e-01
2.802000e+09	2.093607e-01
2.804000e+09	2.108364e-01
2.806000e+09	2.102769e-01
2.808000e+09	2.117526e-01
2.810000e+09	2.111651e-01
2.812000e+09	2.124799e-01
2.814000e+09	2.119204e-01
2.816000e+09	2.133401e-01
2.818000e+09	2.125428e-01
2.820000e+09	2.140045e-01
2.822000e+09	2.132562e-01
2.824000e+09	2.145710e-01
2.826000e+09	2.138437e-01
2.828000e+09	2.151235e-01
2.830000e+09	2.143962e-01
2.832000e+09	2.156970e-01
2.834000e+09	2.149417e-01
2.836000e+09	2.161446e-01
2.838000e+09	2.153893e-01
2.840000e+09	2.166062e-01
2.842000e+09	2.157739e-01
2.844000e+09	2.170258e-01
2.846000e+09	2.162915e-01
2.848000e+09	2.175503e-01
2.850000e+09	2.165712e-01
2.852000e+09	2.178231e-01
2.854000e+09	2.170398e-01
2.856000e+09	2.182707e-01
2.858000e+09	2.172706e-01
2.860000e+09	2.186553e-01
2.862000e+09	2.176762e-01
2.864000e+09	2.189840e-01
2.866000e+09	2.179490e-01
2.868000e+09	2.192708e-01
2.870000e+09	2.182987e-01
2.872000e+09	2.195715e-01
2.874000e+09	2.185295e-01
2.876000e+09	2.198583e-01
2.878000e+09	2.188652e-01
2.880000e+09	2.200331e-01
2.882000e+09	2.190890e-01
2.884000e+09	2.202709e-01
2.886000e+09	2.192358e-01
2.888000e+09	2.205786e-01
2.890000e+09	2.194806e-01
2.892000e+09	2.207465e-01
2.894000e+09	2.197044e-01
2.896000e+09	2.209912e-01
2.898000e+09	2.199142e-01
2.900000e+09	2.211731e-01
2.902000e+09	2.201100e-01
2.904000e+09	2.214109e-01
2.906000e+09	2.202499e-01
2.908000e+09	2.215647e-01
2.910000e+09	2.205157e-01
2.912000e+09	2.217536e-01
2.914000e+09	2.205786e-01
2.916000e+09	2.219704e-01
2.918000e+09	2.208514e-01
2.920000e+09	2.221382e-01
2.922000e+09	2.209423e-01
2.924000e+09	2.222921e-01
2.926000e+09	2.209982e-01
2.928000e+09	2.224669e-01
2.930000e+09	2.212080e-01
2.932000e+09	2.225229e-01
2.934000e+09	2.214039e-01
2.936000e+09	2.227047e-01
2.938000e+09	2.214668e-01
2.940000e+09	2.228306e-01
2.942000e+09	2.216277e-01
2.944000e+09	2.229355e-01
2.946000e+09	2.217815e-01
2.948000e+09	2.231733e-01
2.950000e+09	2.219074e-01
2.952000e+09	2.232292e-01
2.954000e+09	2.220613e-01
2.956000e+09	2.233411e-01
2.958000e+09	2.220053e-01
2.960000e+09	2.234670e-01
2.962000e+09	2.222921e-01
2.964000e+09	2.235579e-01
2.966000e+09	2.222361e-01
2.968000e+09	2.236698e-01
2.970000e+09	2.223410e-01
2.972000e+09	2.237747e-01
2.974000e+09	2.223970e-01
2.976000e+09	2.238517e-01
2.978000e+09	2.225858e-01
2.980000e+09	2.239216e-01
2.982000e+09	2.226557e-01
2.984000e+09	2.240545e-01
2.986000e+09	2.226977e-01
2.988000e+09	2.241384e-01
2.990000e+09	2.228586e-01
