#Saved Data from the class odmr_logic on 15.07.2022 at 16h08m28s.
#
#Parameters:
#===========
#
#Microwave CW Power (dBm): -1.0000000000000000e+01
#Microwave Sweep Power (dBm): 0.0000000000000000e+00
#Run Time (s): 6.0000000000000000e+02
#Number of frequency sweeps (#): 96
#Start Frequency (Hz): 2.7500000000000000e+09
#Stop Frequency (Hz): 2.9900000000000000e+09
#Step size (Hz): 2.0000000000000000e+06
#Clock Frequencies (Hz): 20
#Channel: 0: /Dev1/Ctr3
#frequency range: 0
#
#Data:
#=====
#frequency (Hz)	count data (counts/s)	
2.750000e+09	2.253581e+06
2.752000e+09	2.252321e+06
2.754000e+09	2.252712e+06
2.756000e+09	2.251496e+06
2.758000e+09	2.252341e+06
2.760000e+09	2.253799e+06
2.762000e+09	2.252835e+06
2.764000e+09	2.252189e+06
2.766000e+09	2.253057e+06
2.768000e+09	2.252430e+06
2.770000e+09	2.253185e+06
2.772000e+09	2.252573e+06
2.774000e+09	2.252500e+06
2.776000e+09	2.252041e+06
2.778000e+09	2.253123e+06
2.780000e+09	2.253157e+06
2.782000e+09	2.253159e+06
2.784000e+09	2.253246e+06
2.786000e+09	2.252328e+06
2.788000e+09	2.252447e+06
2.790000e+09	2.253047e+06
2.792000e+09	2.252770e+06
2.794000e+09	2.250278e+06
2.796000e+09	2.251271e+06
2.798000e+09	2.249980e+06
2.800000e+09	2.248196e+06
2.802000e+09	2.241327e+06
2.804000e+09	2.239799e+06
2.806000e+09	2.239193e+06
2.808000e+09	2.250522e+06
2.810000e+09	2.250881e+06
2.812000e+09	2.251467e+06
2.814000e+09	2.253031e+06
2.816000e+09	2.252567e+06
2.818000e+09	2.251997e+06
2.820000e+09	2.253684e+06
2.822000e+09	2.249744e+06
2.824000e+09	2.251734e+06
2.826000e+09	2.248948e+06
2.828000e+09	2.243266e+06
2.830000e+09	2.242931e+06
2.832000e+09	2.242860e+06
2.834000e+09	2.246348e+06
2.836000e+09	2.249318e+06
2.838000e+09	2.249110e+06
2.840000e+09	2.248427e+06
2.842000e+09	2.251340e+06
2.844000e+09	2.253729e+06
2.846000e+09	2.253674e+06
2.848000e+09	2.253868e+06
2.850000e+09	2.253117e+06
2.852000e+09	2.253885e+06
2.854000e+09	2.253469e+06
2.856000e+09	2.252086e+06
2.858000e+09	2.252959e+06
2.860000e+09	2.253032e+06
2.862000e+09	2.250293e+06
2.864000e+09	2.248267e+06
2.866000e+09	2.248257e+06
2.868000e+09	2.248722e+06
2.870000e+09	2.251933e+06
2.872000e+09	2.252521e+06
2.874000e+09	2.252802e+06
2.876000e+09	2.252215e+06
2.878000e+09	2.251398e+06
2.880000e+09	2.248797e+06
2.882000e+09	2.249763e+06
2.884000e+09	2.250833e+06
2.886000e+09	2.251501e+06
2.888000e+09	2.253464e+06
2.890000e+09	2.253483e+06
2.892000e+09	2.253707e+06
2.894000e+09	2.252689e+06
2.896000e+09	2.253458e+06
2.898000e+09	2.253912e+06
2.900000e+09	2.252067e+06
2.902000e+09	2.252219e+06
2.904000e+09	2.249225e+06
2.906000e+09	2.248204e+06
2.908000e+09	2.248336e+06
2.910000e+09	2.248408e+06
2.912000e+09	2.243359e+06
2.914000e+09	2.242640e+06
2.916000e+09	2.241352e+06
2.918000e+09	2.251886e+06
2.920000e+09	2.252683e+06
2.922000e+09	2.252683e+06
2.924000e+09	2.253397e+06
2.926000e+09	2.252341e+06
2.928000e+09	2.253577e+06
2.930000e+09	2.252910e+06
2.932000e+09	2.251790e+06
2.934000e+09	2.250548e+06
2.936000e+09	2.243560e+06
2.938000e+09	2.243120e+06
2.940000e+09	2.244961e+06
2.942000e+09	2.250239e+06
2.944000e+09	2.252485e+06
2.946000e+09	2.252559e+06
2.948000e+09	2.253210e+06
2.950000e+09	2.253642e+06
2.952000e+09	2.253405e+06
2.954000e+09	2.252356e+06
2.956000e+09	2.252923e+06
2.958000e+09	2.253252e+06
2.960000e+09	2.252752e+06
2.962000e+09	2.253717e+06
2.964000e+09	2.254110e+06
2.966000e+09	2.253044e+06
2.968000e+09	2.253071e+06
2.970000e+09	2.252576e+06
2.972000e+09	2.253261e+06
2.974000e+09	2.253101e+06
2.976000e+09	2.254228e+06
2.978000e+09	2.251814e+06
2.980000e+09	2.253117e+06
2.982000e+09	2.253175e+06
2.984000e+09	2.252384e+06
2.986000e+09	2.252549e+06
2.988000e+09	2.252334e+06
2.990000e+09	2.253033e+06
